time_s,device_j,wire_j,source_resistor_j,supplied_j,capacitor_change_j,BE_numerical_loss_j,kcl_residual_a
0.0505,1.85738336933e-09,5.04212944808e-09,2.517522975e-09,9.41691462758e-09,-1.30557687383e-13,9.407678851e-15,9.51559557332e-14
0.051,1.40464062153e-09,3.8567829545e-09,1.9048464687e-09,7.16618114095e-09,-9.56095592017e-14,6.71289594952e-15,3.07853650341e-14
0.0515,1.08782049006e-09,3.00814503676e-09,1.47264702136e-09,5.56854865744e-09,-6.84056879959e-14,4.5187606782e-15,2.07666966034e-14
0.052,8.68249388372e-10,2.40901952122e-09,1.17130412963e-09,4.44852767418e-09,-4.82611809904e-14,2.89837911256e-15,1.40482006724e-14
0.0525,7.1669292315e-10,1.98902525225e-09,9.62319858358e-10,3.6680060072e-09,-3.38098561976e-14,1.78473170341e-15,9.63514885282e-15
0.053,6.12124640348e-10,1.69527521075e-09,8.17533852396e-10,3.12491113047e-09,-2.36330979656e-14,1.06105470227e-15,6.73299035883e-15
0.0535,5.39873765213e-10,1.4897069262e-09,7.17078574368e-10,2.74664334663e-09,-1.65301410682e-14,6.11694182405e-16,4.80115553976e-15
0.054,4.89873875764e-10,1.3455947785e-09,6.47221933509e-10,2.48267934673e-09,-1.1583609695e-14,3.43086787007e-16,3.4899044917e-15
0.0545,4.55262980673e-10,1.24439272667e-09,5.98558938047e-10,2.29820670048e-09,-8.13218220217e-15,1.87682373011e-16,2.57965916965e-15
0.055,4.31358910523e-10,1.17326801629e-09,5.6465393037e-10,2.16927524279e-09,-5.7143663038e-15,1.00305467442e-16,1.9335119443e-15
0.0555,4.14948601694e-10,1.12331766185e-09,5.41083936135e-10,2.07934623877e-09,-4.01304053752e-15,5.24139501114e-17,1.56100718289e-15
0.056,4.03809910232e-10,1.08833267571e-09,5.24788323232e-10,2.01692812468e-09,-2.811025365e-15,2.67667762286e-17,1.44907008484e-15
0.0565,3.96394187162e-10,1.06395937619e-09,5.13634288044e-10,1.97398590563e-09,-1.95889523424e-15,1.33271931454e-17,1.36056869438e-15
0.057,3.9161592932e-10,1.04713324219e-09,5.0612762686e-10,1.9448754517e-09,-1.35292133501e-15,6.43251543153e-18,1.28840148728e-15
0.0575,3.88712480682e-10,1.03569478886e-09,5.01219110737e-10,1.92562546275e-09,-9.20340027184e-16,2.97362463545e-18,1.22773021133e-15
0.058,3.87148992644e-10,1.02812622308e-09,4.98173176322e-10,1.91344778358e-09,-6.09595640687e-16,1.28407250784e-18,1.17523449739e-15
0.0585,3.86553138289e-10,1.02336868756e-09,4.96477673792e-10,1.90639911616e-09,-3.83836235674e-16,4.90131808257e-19,1.12867140222e-15
0.059,3.8666969831e-10,1.02069418259e-09,4.95781100585e-10,1.90314476058e-09,-2.16506047492e-16,1.4342660599e-19,6.115398647e-14
0.0595,3.87328741876e-10,1.019615365e-09,4.9584867518e-10,1.90279269313e-09,-8.82949066294e-17,1.93689494049e-20,9.55724553859e-15
0.06,3.88423367774e-10,1.01982221122e-09,4.96531595224e-10,1.90477718894e-09,1.50207207619e-17,9.50768889474e-21,5.54501648591e-15
0.0605,3.89894319293e-10,1.02113808005e-09,4.97745837708e-10,1.90877833922e-09,1.04139051607e-16,6.56272239141e-20,3.35497519252e-14
0.061,3.91719697841e-10,1.02349016407e-09,4.99457936286e-10,1.91466798039e-09,1.87386945201e-16,1.71784503556e-19,8.08061046054e-14
0.0615,3.93908552463e-10,1.02689083239e-09,5.01676079148e-10,1.92247573584e-09,2.71594789971e-16,3.313755977e-19,9.14897226988e-16
0.062,3.96497550607e-10,1.03142755252e-09,5.04445364198e-10,1.93237083059e-09,3.62783518845e-16,5.62547149507e-19,8.85969357774e-16
0.0625,3.99550216811e-10,1.03725986762e-09,5.07846570111e-10,1.94465712209e-09,4.66732801163e-16,8.98764134106e-19,8.58478056438e-16
0.063,4.03158518287e-10,1.04462270251e-09,5.11998016045e-10,1.95977982764e-09,5.89486756192e-16,1.39345855941e-18,8.32375889135e-16
0.0635,4.07446774051e-10,1.05383581119e-09,5.17060518092e-10,1.97834384323e-09,7.37847571369e-16,2.1289972116e-18,8.07615422021e-16
0.064,4.12578121128e-10,1.06531985084e-09,5.23245701123e-10,2.00114459615e-09,9.1990722113e-16,3.23136682928e-18,7.84809906949e-16
0.0645,4.1876403905e-10,1.07962024964e-09,5.30828304684e-10,2.02921374387e-09,1.14567331405e-15,4.8932339245e-18,7.64474339951e-16
0.065,4.26277780723e-10,1.09744089778e-09,5.40163570151e-10,2.06388368385e-09,1.42785827348e-15,7.40975235096e-18,7.45693925445e-16
0.0655,4.35473031161e-10,1.11969083649e-09,5.51711407211e-10,2.10687706895e-09,1.78292394625e-15,1.12340335256e-17,7.28458499034e-16
0.066,4.46809823815e-10,1.1475487145e-09,5.66069921794e-10,2.16043070962e-09,2.23250876571e-15,1.70630824433e-17,7.12690133688e-16
0.0665,4.60890600502e-10,1.18255215639e-09,5.84022081589e-10,2.22746766982e-09,2.80543751768e-15,2.59709800978e-17,6.98216034685e-16
0.067,4.78510820914e-10,1.22672260297e-09,6.06601197916e-10,2.31183820192e-09,3.54056832862e-15,3.96155773177e-17,6.84670283793e-16
0.0675,5.0073102782e-10,1.28274119144e-09,6.35183874753e-10,2.41866064542e-09,4.49090571461e-15,6.05588099054e-17,6.71395583443e-16
0.068,5.28980217411e-10,1.35419904136e-09,6.7162310631e-10,2.55480818738e-09,5.72959155376e-15,9.27630970445e-17,6.57189146852e-16
0.0685,5.65205804459e-10,1.44595661172e-09,7.18440809866e-10,2.72961072703e-09,7.35869131868e-15,1.423586925e-16,6.39994378023e-16
0.069,6.12093314267e-10,1.56466369801e-09,7.79108813278e-10,2.95587556646e-09,9.52214007935e-15,2.18825038433e-16,6.16274067368e-16
0.0695,6.73390848929e-10,1.71951625972e-09,8.58461931022e-10,3.25138180126e-09,1.24248488781e-14,3.36796576383e-16,5.79797440527e-16
0.07,7.54391666962e-10,1.9233613533e-09,9.63308262368e-10,3.64107816212e-09,1.63607585442e-14,5.18791147665e-16,5.21524961888e-16
0.0705,8.62656121572e-10,2.19430790519e-09,1.10333343412e-09,4.16032001371e-09,2.17536517181e-14,7.99245275837e-16,4.28713867792e-16
0.071,1.00909205705e-09,2.55805749788e-09,1.29243716016e-09,4.8596171606e-09,2.92153048146e-14,1.23028483163e-15,4.01375032386e-16
0.0715,1.20956428792e-09,3.05122079951e-09,1.55069005585e-09,5.81151665766e-09,3.96250636246e-14,1.88947578805e-15,8.57085534272e-16
0.072,1.48726497005e-09,3.72587713765e-09,1.90714545156e-09,7.1203446782e-09,5.42304216988e-14,2.8889796858e-15,2.45835049908e-15
0.0725,1.87610934492e-09,4.65544629314e-09,2.40372406554e-09,8.93535883868e-09,7.47535770533e-14,4.38315631428e-15,8.31939836574e-15
0.073,2.42532377213e-09,5.94126819126e-09,3.10017364355e-09,1.14668756166e-08,1.03449872422e-13,6.56591387749e-15,2.85499637711e-14
0.0735,3.20488407276e-09,7.71752081072e-09,4.07935078975e-09,1.50019082638e-08,1.42976609838e-13,9.63716483963e-15,9.76587517451e-14
0.074,4.30979255987e-09,1.01482580093e-08,5.45001901729e-09,1.99082790121e-08,1.95763300459e-13,1.36985266159e-14,7.65224675617e-14
0.0745,5.85682902706e-09,1.34034672632e-08,7.33968074645e-09,2.66002578898e-08,2.62330183129e-13,1.85228968303e-14,1.35525271561e-20
0.075,7.95827465343e-09,1.75925905498e-08,9.86132781617e-09,3.54125540745e-08,3.37873148938e-13,2.31820136598e-14,6.77626357803e-21
0.0755,1.06446896126e-08,2.26339445395e-08,1.30281617757e-08,4.63072287564e-08,4.07098454934e-13,2.57300997913e-14,4.06575814682e-20
0.076,1.371362e-08,2.8072197894e-08,1.65988353243e-08,5.83851167846e-08,4.39962043685e-13,2.36041978074e-14,9.48676900925e-20
0.0765,1.65599276517e-08,3.29482938315e-08,1.99115153576e-08,6.94201481126e-08,3.95643012165e-13,1.56288678364e-14,3.52365706058e-19
0.077,1.82174888492e-08,3.59294964807e-08,2.19250991769e-08,7.60723328223e-08,2.43237372597e-13,5.07806215984e-15,6.09863722023e-19
0.0775,1.78565658952e-08,3.58422692181e-08,2.17080737473e-08,7.5406903647e-08,-5.23527420287e-15,2.17523273406e-17,3.30410612065e-17
0.078,1.54566536304e-08,3.23861080214e-08,1.91394701119e-08,6.69819601676e-08,-2.78917507582e-13,7.32130751492e-15,2.71050543121e-20
0.0785,1.18861020471e-08,2.64370765679e-08,1.50734444902e-08,5.33961664367e-08,-4.8147516059e-13,2.48065581985e-14,2.30392961653e-19
0.079,8.25177445561e-09,1.95804664247e-08,1.07323841984e-08,3.85641121522e-08,-5.55033480446e-13,4.2106864878e-14,6.57297567069e-19
0.0795,5.26802575265e-09,1.32699622111e-08,7.00887326934e-09,2.55464008915e-08,-5.10562317507e-13,5.02207825933e-14,2.98155597434e-19
0.08,3.13790339716e-09,8.30419946661e-09,4.24696148129e-09,1.56887107208e-08,-4.01444424316e-13,4.78201726746e-14,4.74338450462e-20
0.0805,1.75809428137e-09,4.83124871398e-09,2.40300349471e-09,8.99210507028e-09,-2.80475706045e-13,3.90659363993e-14,9.22446797766e-14
0.081,9.2997278414e-10,2.6219203829e-09,1.27223928795e-09,4.82398298509e-09,-1.78184859808e-13,2.87205998606e-14,5.14763335039e-14
0.0815,4.6826817885e-10,1.33065631313e-09,6.3276891674e-10,2.43160912608e-09,-1.03940008443e-13,1.96613332905e-14,5.21416575552e-14
0.082,2.33787091529e-10,6.41916721292e-10,3.04814875397e-10,1.18047628633e-09,-5.52661101321e-14,1.28648904097e-14,8.88245165896e-15
0.0825,1.32764413443e-10,3.20227265861e-10,1.62057235039e-10,6.15031487916e-10,-2.56537969873e-14,8.22750569093e-15,3.40926526105e-15
0.083,1.06512034532e-10,2.09601738475e-10,1.23626300741e-10,4.39736675019e-10,-8.65471355328e-15,5.25601509605e-15,1.23215172332e-15
0.0835,1.20591615952e-10,2.15357261679e-10,1.4153391752e-10,4.77486926395e-10,6.9800216403e-16,3.43325234583e-15,4.07104363241e-16
0.084,1.56234243685e-10,2.844936301e-10,1.89470732391e-10,6.3020673488e-10,5.77748143005e-15,2.35123695078e-15,2.1063930629e-16
0.0845,2.04295946435e-10,3.90246253436e-10,2.54541184449e-10,8.49093818147e-10,8.70464506652e-15,1.72921738644e-15,4.82390345659e-16
0.085,2.61312958876e-10,5.21528708578e-10,3.31769316128e-10,1.11462311826e-09,1.07451069783e-14,1.38964005343e-15,8.77514274894e-16
0.0855,3.27075151029e-10,6.76276866305e-10,4.2069303523e-10,1.42405890474e-09,1.26259599158e-14,1.22634657282e-15,1.4195577629e-15
0.086,4.03180766845e-10,8.57430798089e-10,5.23326879972e-10,1.78395437147e-09,1.47493209421e-14,1.17746143339e-15,2.15317130445e-15
0.0865,4.92159484292e-10,1.07047557385e-09,6.42926217287e-10,2.20557979932e-09,1.73186320116e-14,1.20562259846e-15,3.15360869471e-15
0.087,5.96868967756e-10,1.32175119425e-09,7.83140222178e-10,2.70178206912e-09,2.04009422893e-14,1.28455865521e-15,4.52235633924e-15
0.0875,7.19956306491e-10,1.61699288793e-09,9.47268825314e-10,3.28424335468e-09,2.39454169451e-14,1.3904285226e-15,6.39484803002e-15
0.088,8.63249860958e-10,1.9597598144e-09,1.13744437395e-09,3.96048331919e-09,2.77745565349e-14,1.49670382121e-15,8.93710222472e-15
0.0885,1.02700366876e-09,2.34960065723e-09,1.35364646587e-09,4.73028392509e-09,3.15630179736e-14,1.57231046893e-15,1.23232248516e-14
0.089,1.20900498887e-09,2.78001535057e-09,1.5925718487e-09,5.58162858975e-09,3.48213928593e-14,1.58335986229e-15,1.66846347664e-14
0.0895,1.40365783537e-09,3.23654039936e-09,1.84652294863e-09,6.48675958454e-09,3.69064816695e-14,1.49919380983e-15,2.20272849169e-14
0.09,1.60130543707e-09,3.69557694276e-09,2.10265579051e-09,7.39957654838e-09,3.70816016776e-14,1.30261349056e-15,2.81016360084e-14
0.0905,1.78819015084e-09,4.12479632744e-09,2.34307479235e-09,8.25609690882e-09,3.46441054877e-14,1.00209632745e-15,3.42746156164e-14
0.091,1.94748280711e-09,4.48590399927e-09,2.54627139323e-09,8.97968794641e-09,2.91156981332e-14,6.40817000543e-16,3.94994096025e-14
0.0915,2.06161933854e-09,4.74003807296e-09,2.69013591077e-09,9.49181406106e-09,2.04543721544e-14,2.95282018968e-16,4.28831876422e-14
0.092,2.1157074398e-09,4.85509606877e-09,2.75619411212e-09,9.72700687684e-09,9.20899272576e-15,5.82205977295e-17,4.38001821227e-14
0.0925,2.10113657724e-09,4.81315936936e-09,2.73399639362e-09,9.64828886374e-09,-3.47394656054e-15,7.65544525344e-18,4.1604300029e-14
0.093,2.01811145274e-09,4.61554698299e-09,2.62414245842e-09,9.25778501743e-09,-1.60422752734e-14,1.73992498847e-16,3.63467597491e-14
0.0935,1.8760148799e-09,4.2834641754e-09,2.43867062241e-09,8.5981233003e-09,-2.68933694708e-14,5.2227089979e-16,2.92570702636e-14
0.094,1.69133808147e-09,3.85374065251e-09,2.19851313574e-09,7.7435580572e-09,-3.47693527039e-14,9.61137476424e-16,2.18263212679e-14
0.0945,1.48395029025e-09,3.37105578773e-09,1.92891942027e-09,6.78388783172e-09,-3.90393176909e-14,1.3755121234e-15,1.52319122755e-14
0.095,1.27308580226e-09,2.87928826106e-09,1.65447642789e-09,5.80681238695e-09,-3.97691829515e-14,1.66652312211e-15,1.0062432929e-14
0.0955,1.07430075043e-09,2.41459185449e-09,1.39524978488e-09,4.8841065865e-09,-3.75823008252e-14,1.77989043502e-15,6.37867986512e-15
0.096,8.98005791672e-10,2.00169633069e-09,1.16483662431e-09,4.0645070595e-09,-3.33996861776e-14,1.71299622501e-15,3.93771387025e-15
0.0965,7.49480381785e-10,1.65351793363e-09,9.70279134321e-10,3.37325077919e-09,-2.81735864949e-14,1.50329212495e-15,2.4044758155e-15
0.097,6.29859838679e-10,1.37314806772e-09,8.13249759546e-10,2.81623617785e-09,-2.26960413997e-14,1.20806783045e-15,1.47630558223e-15
0.0975,5.37515350746e-10,1.15695270281e-09,6.91786920977e-10,2.38623835048e-09,-1.75095423001e-14,8.85556096069e-16,9.27033515057e-16
0.098,4.69387329172e-10,9.97717798683e-10,6.02011230143e-10,2.0691040377e-09,-1.29031174108e-14,5.82862344254e-16,6.05864032446e-16
0.0985,4.22039424066e-10,8.87212735149e-10,5.39503384817e-10,1.84874691618e-09,-8.9592500714e-15,3.31426173802e-16,4.19416834162e-16
0.099,3.9237336632e-10,8.1795721495e-10,5.00247372133e-10,1.7105724833e-09,-5.61802328342e-15,1.47941753074e-16,3.12751669181e-16
0.0995,3.78041072895e-10,7.84250239938e-10,4.81179364646e-10,1.64346797895e-09,-2.73649015623e-15,3.79725064517e-17,2.54955223058e-16
0.1,3.77633451622e-10,7.8264143897e-10,4.80441223301e-10,1.64071597829e-09,-1.33659482712e-16,8.45465021783e-20,3.80382930151e-14
0.1005,3.90726074391e-10,8.12036545148e-10,4.97442101404e-10,1.70020713019e-09,2.38001905606e-15,2.92431289722e-17,2.40000009341e-16
0.101,4.17840231369e-10,8.73584149204e-10,5.32805166363e-10,1.82423465088e-09,4.98499416203e-15,1.18964054872e-16,2.80557640921e-16
0.1015,4.60351000545e-10,9.70423299991e-10,5.8824122789e-10,2.01902363192e-09,7.84134884508e-15,2.6216765853e-16,3.57488561323e-16
0.102,5.2034602051e-10,1.10730351861e-09,6.66354604967e-10,2.29401567341e-09,1.10784808945e-14,4.50879012252e-16,4.88870147706e-16
0.1025,6.00413278755e-10,1.29002885837e-09,7.70354246007e-10,2.66081183892e-09,1.47808495712e-14,6.74994040906e-16,7.05722440664e-16
0.103,7.03317100925e-10,1.52463112877e-09,9.0361847221e-10,3.13158658835e-09,1.89661714591e-14,9.20386939849e-16,1.05804071288e-15
0.1035,8.31504163675e-10,1.81615850847e-09,1.06904423801e-09,3.71673163124e-09,2.35544629294e-14,1.16682663164e-15,1.62210875157e-15
0.104,9.86383487417e-10,2.16698647183e-09,1.2681200893e-09,4.42151976432e-09,2.83296223174e-14,1.38652194359e-15,2.50620108434e-15
0.1045,1.16736046141e-09,2.57465207528e-09,1.49970896473e-09,5.24175594651e-09,3.29011963425e-14,1.54453674163e-15,3.84760989345e-15
0.105,1.3706795645e-09,3.02941226128e-09,1.75862931424e-09,6.1587594241e-09,3.66824085388e-14,1.60275869674e-15,5.78848424813e-15
0.1055,1.58827462102e-09,3.51203050721e-09,2.03430073702e-09,7.13464630125e-09,3.89089190896e-14,1.52883716954e-15,8.41339530596e-15
0.106,1.80702081465e-09,3.99264602332e-09,2.30994254342e-09,8.10964941501e-09,3.87263174172e-14,1.30993624746e-15,1.16424610837e-14
0.1065,2.00894825699e-09,4.4317983612e-09,2.56298558923e-09,9.00376853557e-09,3.53639112579e-14,9.67868084603e-16,1.51105324542e-14
0.107,2.17296369559e-09,4.78450112392e-09,2.76730373173e-09,9.72479749474e-09,2.83799463807e-14,5.68089026241e-16,1.81252480743e-14
0.1075,2.27826760027e-09,5.00744931758e-09,2.89741844499e-09,1.0183153484e-08,1.79131049319e-14,2.13142209721e-16,1.98240031433e-14
0.108,2.30890915304e-09,5.06808239978e-09,2.93396689105e-09,1.0310963285e-08,4.83079391468e-15,1.53950540031e-17,1.9672109807e-14
0.1085,2.25809004041e-09,4.95287252886e-09,2.86879865343e-09,1.00797519395e-08,-9.33416363643e-15,5.52884389957e-17,1.77177235828e-14
0.109,2.13048700392e-09,4.6717571273e-09,2.70771267306e-09,9.50993445079e-09,-2.26940743874e-14,3.43876804659e-16,1.4569024291e-14
0.1095,1.94145802859e-09,4.25669862426e-09,2.46953250834e-09,8.66765649208e-09,-3.34783366863e-14,8.11418726251e-16,1.07495663846e-14
0.11,1.71333820735e-09,3.75462250065e-09,2.18173245281e-09,7.64965400607e-09,-4.04846900248e-14,1.33125968396e-15,7.15251222507e-15
0.1105,1.47030072318e-09,3.21724460217e-09,1.87428448983e-09,6.5617882533e-09,-4.33286250674e-14,1.76747866743e-15,4.33305125179e-15
0.111,1.23366635516e-09,2.69127254791e-09,1.57391996894e-09,5.49881848005e-09,-4.24130663654e-14,2.02150175049e-15,2.41764717783e-15
0.1115,1.01898173699e-09,2.21175676441e-09,1.3004212619e-09,4.53112314443e-09,-3.86753042904e-14,2.05662205795e-15,1.25819798644e-15
0.112,8.35188788777e-10,1.7996457942e-09,1.06542644058e-09,3.70022966921e-09,-3.32492514416e-14,1.89498880152e-15,7.77711770851e-16
0.1125,6.85411566503e-10,1.46294359773e-09,8.73261675858e-10,3.02159126015e-09,-2.71760682544e-14,1.59616624298e-15,4.03014888172e-16
0.113,5.68580769865e-10,1.19998354597e-09,7.22886710459e-10,2.49143102364e-09,-2.1234033984e-14,1.23140170775e-15,1.75610258757e-16
0.1135,4.81205358529e-10,1.0033017291e-09,6.10094596035e-10,2.09458665758e-09,-1.58901087927e-14,8.64035974127e-16,1.33883721709e-16
0.114,4.18866871382e-10,8.63061765806e-10,5.2940960392e-10,1.811327445e-09,-1.13358267571e-14,5.39730719774e-16,1.02843352324e-16
0.1145,3.77279146041e-10,7.69555787581e-10,4.75453723609e-10,1.62228138076e-09,-7.56155609672e-15,2.8508716642e-16,7.67106918351e-17
0.115,3.52924619357e-10,7.14742662261e-10,4.4377951545e-10,1.51144247448e-09,-4.43376002556e-15,1.1117427213e-16,5.65072619772e-17
0.1155,3.43363997573e-10,6.93014441038e-10,4.31282924305e-10,1.46765962448e-09,-1.75715591145e-15,1.87224798077e-17,4.12979383763e-17
0.116,3.47333703366e-10,7.01444247129e-10,4.36338620046e-10,1.4851172571e-09,6.83648860969e-16,2.91461015503e-18,2.95563676615e-17
0.1165,3.64722764152e-10,7.39736988323e-10,4.58775393691e-10,1.56323830312e-09,3.10015308595e-15,5.68076821089e-17,2.31324697895e-17
0.117,3.96490258762e-10,8.10026141391e-10,4.99770133298e-10,1.70629239416e-09,5.68752673047e-15,1.73182063803e-16,1.96799634965e-17
0.1175,4.4454859546e-10,9.16577297671e-10,5.616932154e-10,1.92282807053e-09,8.617054271e-15,3.44950116378e-16,2.05244553449e-17
0.118,5.11605989955e-10,1.06538295063e-09,6.47896963564e-10,2.22489849584e-09,1.202734387e-14,5.64348700289e-16,4.2892901416e-17
0.1185,6.00932167211e-10,1.26356876332e-09,7.62402101861e-10,2.62691986263e-09,1.60090973415e-14,8.2114608717e-16,9.16726818154e-17
0.119,7.15987856935e-10,1.51848100569e-09,9.09408531874e-10,3.14389907401e-09,2.05793876354e-14,1.10014627408e-15,1.94812495671e-16
0.1195,8.59842181743e-10,1.83630129176e-09,1.09253946472e-09,3.78870996036e-09,2.56437024773e-14,1.37848146722e-15,4.04046574302e-16
0.12,1.03429953333e-09,2.22006426221e-09,1.31373399442e-09,4.56813036147e-09,3.09479323952e-14,1.62371386452e-15,8.07058074342e-16
0.1205,1.23870640074e-09,2.66707084955e-09,1.57176508487e-09,5.47758015911e-09,3.60299299798e-14,1.79431815479e-15,1.53595533644e-15
0.121,1.46850736393e-09,3.16594735712e-09,1.86049318579e-09,6.49498994235e-09,4.01913070997e-14,1.84477789605e-15,2.75735312946e-15
0.1215,1.7138152374e-09,3.69399663106e-09,2.16720264993e-09,7.57505877587e-09,4.25213450012e-14,1.73717170518e-15,4.61975496377e-15
0.122,1.95852537582e-09,4.21594274772e-09,2.47166639363e-09,8.64617798394e-09,4.20094757426e-14,1.45895913163e-15,7.13765865531e-15
0.1225,2.18072310565e-09,4.68543947108e-09,2.74680838846e-09,9.61300977274e-09,3.77678382636e-14,1.04210734875e-15,1.00371981234e-14
0.123,2.35508804609e-09,5.0504283776e-09,2.96173183543e-09,1.03672781696e-08,2.93404257176e-14,5.73159267708e-16,1.26731477146e-14
0.1235,2.45745485624e-09,5.26229322987e-09,3.0872189197e-09,1.08069841916e-08,1.70074218717e-14,1.8179298761e-16,1.41828314772e-14
0.124,2.47062941554e-09,5.2869357573e-09,3.10260245999e-09,1.08601695704e-08,1.93840579289e-15,2.41440008891e-18,1.39975887597e-14
0.1245,2.38947865012e-09,5.11423519838e-09,3.00172527262e-09,1.05054252997e-08,-1.39385275695e-14,1.1975426052e-16,1.22793282161e-14
0.125,2.2230534403e-09,4.76207289821e-09,2.79544510337e-09,9.78054359193e-09,-2.83736441997e-14,5.25486905026e-16,9.38568748545e-15
0.1255,1.99257881307e-09,4.27286572712e-09,2.50934620294e-09,8.77475245859e-09,-3.93967127071e-14,1.11324599207e-15,6.26687490421e-15
0.126,1.72605952114e-09,3.70365667465e-09,2.17745430947e-09,7.60712638974e-09,-4.58335632305e-14,1.71864119003e-15,3.67521158363e-15
0.1265,1.45174291166e-09,3.11346864996e-09,1.83447100422e-09,6.39963722319e-09,-4.75253239186e-14,2.18301034448e-15,2.68292942658e-15
0.127,1.19282237369e-09,2.5522998322e-09,1.50930106898e-09,5.25438048496e-09,-4.51966322979e-14,2.40691283159e-15,2.45741198657e-15
0.1275,9.6471360304e-10,2.0547009664e-09,1.22153723752e-09,4.24091408914e-09,-4.00880371624e-14,2.37033046188e-15,1.73681056516e-15
0.128,7.74894069648e-10,1.63851846793e-09,9.81031862968e-10,3.3944129783e-09,-3.35414017581e-14,2.11920722392e-15,9.88914354051e-16
0.1285,6.24444327501e-10,1.30750991661e-09,7.89623792122e-10,2.72155308141e-09,-2.66890238581e-14,1.73423902215e-15,4.66877784263e-16
0.129,5.10260924421e-10,1.05581511644e-09,6.43797087947e-10,2.20985412427e-09,-2.03044921078e-14,1.29996998796e-15,1.98104065704e-16
0.1295,4.27166715268e-10,8.7254293004e-10,5.37298989637e-10,1.83699472674e-09,-1.47929257798e-14,8.84736558741e-16,1.49313273876e-16
0.13,3.69530371829e-10,7.45453689976e-10,4.63192503704e-10,1.57816683512e-09,-1.02635581278e-14,5.33175754028e-16,1.08421911314e-16
0.1305,3.32309826733e-10,6.63412833571e-10,4.15201692306e-10,1.41091799211e-09,-6.62828586972e-15,2.67790009634e-16,7.78745151047e-17
0.131,3.1160650245e-10,6.17735932542e-10,3.88440568763e-10,1.31777940783e-09,-3.69075082687e-15,9.48324316641e-17,5.63124443994e-17
0.1315,3.04879755253e-10,6.0273368205e-10,3.79705570156e-10,1.28731780783e-09,-1.21055043098e-15,1.09221261422e-17,4.43760561067e-17
0.132,3.1096196532e-10,6.15778384717e-10,3.87507868945e-10,1.31424928559e-09,1.05819725829e-15,8.41940696434e-18,4.37797449118e-17
0.1325,3.29980350038e-10,6.57135473174e-10,4.1198042413e-10,1.39909967416e-09,3.3479123771e-15,7.89111664994e-17,4.42778002848e-17
0.133,3.63246294757e-10,7.2970379368e-10,4.5473788839e-10,1.54769406183e-09,5.87016046176e-15,2.14850136686e-16,4.34206029421e-17
0.1335,4.13132162697e-10,8.3871219432e-10,5.18715203888e-10,1.77056878261e-09,8.81207176328e-15,4.09637587029e-16,4.03052157621e-17
0.134,4.8292083738e-10,9.91336126981e-10,6.07966018342e-10,2.08223596897e-09,1.23298465968e-14,6.56426364564e-16,3.3964327119e-17
0.1345,5.76581372662e-10,1.19612707005e-09,7.27361793171e-10,2.50008771541e-09,1.65336910116e-14,9.45838865122e-16,8.88554502329e-17
0.135,6.98393105647e-10,1.462090019e-09,8.82095715005e-10,3.04260156185e-09,2.1459364624e-14,1.26284304756e-15,2.15724045073e-16
0.1355,8.52321859491e-10,1.7972058194e-09,1.07687453433e-09,3.72643082003e-09,2.70236202625e-14,1.58322097222e-15,4.66098513952e-16
0.136,1.04103889127e-09,2.2062181106e-09,1.31467703361e-09,4.56196887124e-09,3.29650978316e-14,1.87075497969e-15,8.94449851642e-16
0.1365,1.26452132307e-09,2.68762590269e-09,1.59502152178e-09,5.54720960499e-09,3.87806248348e-14,2.07703277392e-15,1.50240266734e-15
0.137,1.51828879268e-09,3.23012278675e-09,1.91183846998e-09,6.66029587679e-09,4.36810568465e-14,2.14676453817e-15,2.15097240692e-15
0.1375,1.79156970048e-09,3.80921843883e-09,2.25133773672e-09,7.85217451303e-09,4.66064279045e-14,2.03141983365e-15,3.05107366238e-15
0.138,2.06604549194e-09,4.38538648071e-09,2.5906592419e-09,9.0421392738e-09,4.63491862612e-14,1.71147621365e-15,5.16655200068e-15
0.1385,2.31614521382e-09,4.90550141586e-09,2.89843301711e-09,1.01201226853e-08,4.18189317823e-14,1.2216484355e-15,7.74903348411e-15
0.139,2.51186388664e-09,5.30905368455e-09,3.138311298e-09,1.09592619581e-08,3.24259961685e-14,6.65620369689e-16,1.01769890529e-14
0.1395,2.62439857632e-09,5.53921822333e-09,3.27571053561e-09,1.14393460057e-08,1.84703688631e-14,2.03140286522e-16,1.15585302831e-14
0.14,2.63347269937e-09,5.5564648276e-09,3.28639471182e-09,1.14763335814e-08,1.34435528237e-15,1.10522131185e-18,1.1311261037e-14
0.1405,2.533723357e-09,5.35016305249e-09,3.16390252479e-09,1.10477724652e-08,-1.66297025244e-14,1.62815155437e-16,9.62953810657e-15
0.141,2.33717203282e-09,4.94324869283e-09,2.92246456653e-09,1.02028532062e-08,-3.27567386906e-14,6.72146241565e-16,6.94976980695e-15
0.1415,2.07032007518e-09,4.38740591797e-09,2.59373756765e-09,9.05142022012e-09,-4.47295298676e-14,1.38965808768e-15,4.25040455306e-15
0.142,1.76704741565e-09,3.75036193812e-09,2.21860075395e-09,7.73596095448e-09,-5.12607117011e-14,2.10795373961e-15,3.50277939249e-15
0.1425,1.46041136637e-09,3.1002769517e-09,1.83746436747e-09,6.39810300504e-09,-5.23153886448e-14,2.63520960097e-15,4.19524576753e-15
0.143,1.17640991694e-09,2.49280738401e-09,1.48264879588e-09,5.15182006051e-09,-4.88968083334e-14,2.86069733123e-15,3.61807751727e-15
