n_channels,q_a,q_b,q_cat,t_jacket,conv,selectivity,ee,kg_h,sty,pmi,e_factor,ci,cost,kwh_kg,dT_channel,duty_kW
1,5.0,1.0,0.3,10.0,0.1410992921562788,0.9908804495803726,0.8697321023602465,0.009323605571130659,1187.1183312676628,11.940457621321213,12.02398680298734,335.25505080195694,2928.2066960520087,0.09018790159689699,-9.801132543634822,0.00222175089477532
1,5.0,1.0,0.075,15.0,0.07144964429183165,0.9959892692398689,0.8640970270132414,0.005017127727756605,638.8005423966981,21.894599890746303,23.071466648377488,621.2777560590434,5413.8696077166205,0.09633658828884956,-4.892176019216265,0.001096145193930139
1,5.0,1.0,0.15,15.0,0.1394247846355059,0.9924767768703423,0.8639916056387147,0.009811507356849393,1249.239916020062,11.246118581664305,11.277773955372314,317.98776103511574,2773.131210817,0.05970458858447186,-4.800563136145627,0.0014182403190503498
1,5.0,1.0,0.3,15.0,0.26345601255717055,0.986269602421464,0.8638319110004082,0.018612385667085857,2369.802545319567,5.981399654579082,5.4468551797707025,167.93933226252412,1466.8524951545323,0.04185901242146319,-4.661800405539111,0.0020252416638364633
1,5.0,1.0,0.075,20.0,0.1324858649774996,0.9940320237919917,0.8582337571377437,0.009676257038535037,1232.0193106484764,11.352323916421172,11.406833928984957,322.12325656879295,2807.0931471020926,0.0345794675939706,0.19239676404305328,0.0006212332132985448
1,5.0,1.0,0.15,20.0,0.25628085638903797,0.9889809801550118,0.85807184614293,0.018761968250128637,2388.8479913129368,5.8811193862479465,5.347362153942834,166.28883319868365,1450.2087611698582,0.028005506316450973,0.33252076222316873,0.0012261773415052988
1,5.0,1.0,0.3,20.0,0.46662717684276245,0.9805413958763457,0.8579048409507829,0.03429367756198246,4366.406640631302,3.2463160884039146,2.429251746685674,91.14836633702235,796.1219111041019,0.02593135221689133,0.4770389722349364,0.0023789555103679023
8,0.5,1.0,0.075,10.0,0.429358372565256,0.9982121293499869,0.8699077502813802,0.026012595204300222,414.0033109412912,5.541503831811842,4.747923605789463,105.2622793375635,1037.4906469976866,0.07572563166639561,-9.954554589722193,0.005396879556688432
8,0.5,1.0,0.15,10.0,0.6446741041194239,0.9971582048031898,0.8698993746478266,0.0392651361391413,624.9240507720558,3.771688540062675,2.856839840204281,70.32276763941418,696.7877719104578,0.062438935400322894,-9.947238179474539,0.006895115546827879
8,0.5,1.0,0.3,10.0,0.8271837537374473,0.9957694440561404,0.8699089405253198,0.05068682055277369,806.7058040585808,3.0775218942286555,2.1096038657476424,55.383509239107944,554.4324415558557,0.06043964094469688,-9.955594314518748,0.008765405006547898
