energy_ev,D_Tup,D_Tdown,L_Tup,L_Tdown,D_Px,D_Py,D_Pz,L_Px,L_Py,L_Pz,single_Pz,zero_SOC_Pz,flux_deficit
0.825,0.863451986042,0.863828124979,0.863828124979,0.863451986042,-6.45600902139e-05,1.88191761988e-05,-0.000217763716714,6.45600902139e-05,1.88191761988e-05,0.000217763716714,7.23498868467e-16,0,1.36707187792e-08
0.83,0.913591587119,0.913947713904,0.913947713904,0.913591587119,-5.92769929765e-05,1.8205072587e-05,-0.000194866826814,5.92769929765e-05,1.8205072587e-05,0.000194866826815,-3.97511074083e-16,0,1.43169049949e-08
0.835,0.957765638268,0.958101951543,0.958101951543,0.957765638268,-5.46965143006e-05,1.76516773807e-05,-0.000175540980008,5.46965143005e-05,1.76516773807e-05,0.000175540980008,-1.14185253283e-15,0,1.49122618698e-08
0.84,0.988654955476,0.988969523679,0.988969523679,0.988654955476,-5.06900660904e-05,1.71453144341e-05,-0.000159063667441,5.06900660904e-05,1.71453144341e-05,0.000159063667442,1.39644731616e-15,0,1.53433428185e-08
0.845,0.999855033049,1.00014480872,1.00014480872,0.999855033049,-4.715826421e-05,1.66763172164e-05,-0.000144887846554,4.715826421e-05,1.66763172164e-05,0.000144887846553,-5.40487124461e-16,0,1.55076835817e-08
0.85,0.988309310609,0.988571431291,0.988571431291,0.988309310609,-4.40231763088e-05,1.62377283885e-05,-0.000132593068015,4.40231763088e-05,1.62377283885e-05,0.000132593068015,-2.42568501882e-16,0,1.53500685496e-08
0.855,0.95572555571,0.9559584978,0.9559584978,0.95572555571,-4.12228888972e-05,1.5824452013e-05,-0.000121851772384,4.12228888972e-05,1.5824452013e-05,0.000121851772384,-1.03843144658e-15,0,1.48854970572e-08
0.86,0.907898832032,0.908102960823,0.908102960823,0.907898832032,-3.87076300172e-05,1.54326908015e-05,-0.000112405611183,3.87076300172e-05,1.54326908015e-05,0.000112405611183,-5.19334836185e-16,0,1.41917086971e-08
0.865,0.852432959781,0.852610367028,0.852610367028,0.852432959781,-3.64369560463e-05,1.50595664366e-05,-0.000104048527346,3.64369560464e-05,1.50595664366e-05,0.000104048527347,0,0,1.33769826327e-08
0.87,0.796398891712,0.796552793907,0.796552793907,0.796398891712,-3.43776796094e-05,1.47028595964e-05,-9.66144779022e-05,3.43776796094e-05,1.47028595965e-05,9.66144779024e-05,6.34091748878e-16,0,1.25453651911e-08
0.875,0.745039581751,0.745173653849,0.745173653849,0.745039581751,-3.2502322167e-05,1.43608295262e-05,-8.99683986627e-05,3.2502322167e-05,1.43608295262e-05,8.99683986632e-05,2.47209046764e-16,0,1.17763381269e-08
0.88,0.701595225067,0.70171310222,0.70171310222,0.701595225067,-3.0787943688e-05,1.40320872523e-05,-8.39994681684e-05,3.0787943688e-05,1.40320872523e-05,8.39994681688e-05,-2.57611432854e-16,0,1.11209423892e-08
0.885,0.667753484349,0.667858484854,0.667858484854,0.667753484349,-2.92152471121e-05,1.37155054653e-05,-7.86160254439e-05,2.92152471121e-05,1.37155054653e-05,7.8616025444e-05,2.23451257952e-16,0,1.06075974671e-08
0.89,0.644248323787,0.644343346718,0.644343346718,0.644248323787,-2.77678856416e-05,1.3410153777e-05,-7.37416929282e-05,2.77678856416e-05,1.34101537771e-05,7.37416929279e-05,1.76547677166e-15,0,1.02505823829e-08
0.895,0.631361116391,0.631448644752,0.631448644752,0.631361116391,-2.64319215303e-05,1.31152517392e-05,-6.93123883655e-05,2.64319215303e-05,1.31152517392e-05,6.93123883664e-05,1.66230168577e-15,0,1.00574371054e-08
0.9,0.629256718761,0.629338872329,0.629338872329,0.629256718761,-2.51953992824e-05,1.28301344256e-05,-6.527399975e-05,2.51953992824e-05,1.28301344256e-05,6.52739997508e-05,9.14989807218e-16,0,1.00340769027e-08
0.905,0.63816287142,0.638241473114,0.638241473114,0.63816287142,-2.4048006145e-05,1.25542269878e-05,-6.1580560066e-05,2.4048006145e-05,1.25542269878e-05,6.15805600656e-05,1.19891061983e-15,0,1.01876835856e-08
0.91,0.658406457585,0.658483091078,0.658483091078,0.658406457585,-2.29807998439e-05,1.22870256789e-05,-5.8192802443e-05,2.29807998438e-05,1.22870256789e-05,5.8192802444e-05,-5.8170671114e-17,0,1.05274393647e-08
0.915,0.690289561544,0.690365603899,0.690365603899,0.690289561544,-2.19859885851e-05,1.20280835799e-05,-5.50770075076e-05,2.19859885851e-05,1.20280835799e-05,5.50770075076e-05,-1.40018772833e-15,0,1.10627773608e-08
0.92,0.7337429168,0.733819529543,0.733819529543,0.7337429168,-2.10567520216e-05,1.17769997714e-05,-5.22040770913e-05,2.10567520216e-05,1.17769997714e-05,5.22040770915e-05,1.77242691828e-15,0,1.17979517267e-08
0.925,0.787660557119,0.787738616233,0.787738616233,0.787660557119,-2.0187094583e-05,1.15334110501e-05,-4.95487847496e-05,2.0187094583e-05,1.15334110501e-05,4.95487847505e-05,1.19625822022e-15,0,1.27212005374e-08
0.93,0.848867540758,0.848947489451,0.848947489451,0.848867540758,-1.93717245614e-05,1.12969855364e-05,-4.70891653809e-05,1.93717245614e-05,1.12969855364e-05,4.70891653805e-05,4.62286633268e-15,0,1.3787263331e-08
0.935,0.910949881656,0.911031517382,0.911031517382,0.910949881656,-1.86059538408e-05,1.10674177007e-05,-4.48060150887e-05,1.86059538408e-05,1.10674177006e-05,4.48060150911e-05,3.04137978013e-15,0,1.48964414137e-08
0.94,0.963804332501,0.963886611129,0.963886611129,0.963804332501,-1.788561428e-05,1.08444244561e-05,-4.26824790518e-05,1.788561428e-05,1.08444244562e-05,4.26824790512e-05,2.30253803083e-15,0,1.5883959037e-08
0.945,0.995365460915,0.995446494348,0.995446494348,0.995365460915,-1.72069876145e-05,1.0627742064e-05,-4.07037099783e-05,1.72069876146e-05,1.06277420639e-05,4.07037099782e-05,3.92162281509e-15,0,1.65446496503e-08
0.95,0.99618024415,0.99625766348,0.99625766348,0.99618024415,-1.65667463991e-05,1.04171236562e-05,-3.88565836792e-05,1.65667463991e-05,1.04171236562e-05,3.88565836794e-05,-1.06835715514e-15,0,1.67072626844e-08
0.955,0.964518130988,0.964589757724,0.964589757724,0.964518130988,-1.59619040149e-05,1.02123372355e-05,-3.71294609755e-05,1.59619040149e-05,1.02123372355e-05,3.71294609757e-05,7.33280047438e-17,0,1.63233453421e-08
0.96,0.907630333646,0.907694799449,0.907694799449,0.907630333646,-1.5389772162e-05,1.00131640429e-05,-3.55119874935e-05,1.5389772162e-05,1.00131640429e-05,3.55119874942e-05,2.07011276044e-15,0,1.54965213994e-08
0.965,0.837822654345,0.837879619718,0.837879619718,0.837822654345,-1.48479245599e-05,9.81939721146e-06,-3.39949245751e-05,1.48479245599e-05,9.81939721146e-06,3.39949245743e-05,5.90453417721e-16,0,1.44236822486e-08
0.97,0.766963338258,0.767013299886,0.767013299886,0.766963338258,-1.43341658261e-05,9.63084064571e-06,-3.25700058287e-05,1.43341658261e-05,9.6308406457e-06,3.25700058289e-05,1.19042693979e-15,0,1.33039952388e-08
0.975,0.703325146304,0.703369077104,0.703369077104,0.703325146304,-1.38465046896e-05,9.44730807742e-06,-3.12298150032e-05,1.38465046896e-05,9.44730807743e-06,3.12298150027e-05,1.03913476063e-15,0,1.22826033788e-08
0.98,0.651334036993,0.651373076105,0.651373076105,0.651334036993,-1.33831308513e-05,9.26862226276e-06,-2.99676815457e-05,1.33831308513e-05,9.26862226274e-06,2.99676815458e-05,-1.49997147594e-15,0,1.1442482073e-08
0.985,0.612750787576,0.612786055574,0.612786055574,0.612750787576,-1.29423949251e-05,9.09461429213e-06,-2.87775910096e-05,1.29423949251e-05,9.09461429213e-06,2.8777591009e-05,-2.97294717953e-16,0,1.08219218031e-08
0.99,0.587986521972,0.588019043357,0.588019043357,0.587986521972,-1.25227909909e-05,8.92512299087e-06,-2.7654107905e-05,1.25227909909e-05,8.92512299087e-06,2.76541079056e-05,-1.61163497932e-16,0,1.04359072495e-08
0.995,0.577049132751,0.577079823705,0.577079823705,0.577049132751,-1.21229413708e-05,8.75999439418e-06,-2.65923090488e-05,1.21229413708e-05,8.75999439418e-06,2.65923090493e-05,-3.92186549157e-15,0,1.02923025658e-08
1,0.580093988823,0.580123676155,0.580123676155,0.580093988823,-1.17415833053e-05,8.59908128263e-06,-2.5587725792e-05,1.17415833053e-05,8.59908128263e-06,2.55877257922e-05,-2.46957147788e-15,0,1.04018127445e-08
