bias_v,frequency_hz,z_real_ohm,z_imag_ohm,i_real_a,i_imag_a
0,1.46779926762,106673.057466,-10964.7383386,9.27642890878e-08,9.53508018962e-09
0,1.52522295654,106347.205555,-10776.7668233,9.3075831457e-08,9.4319030506e-09
0,1.58489319246,106034.486457,-10585.0250658,9.33783979164e-08,9.3216152176e-09
0,1.64689786548,105734.806625,-10390.4760696,9.36716636918e-08,9.205040526e-09
0,1.71132830416,105447.997643,-10194.0382835,9.39553875691e-08,9.0830062138e-09
0,1.77827941004,105173.823952,-9996.58051846,9.42294091393e-08,8.95633381269e-09
0,1.84784979742,104911.990668,-9798.91801791,9.44936450468e-08,8.82583082384e-09
0,1.92014193864,104662.151351,-9601.80960689,9.47480844129e-08,8.69228326966e-09
0,1.99526231497,104423.915587,-9405.95582883,9.49927836089e-08,8.55644917793e-09
0,2.07332157349,104196.856295,-9211.99796969,9.52278605462e-08,8.41905302328e-09
0,2.15443469003,103980.516659,-9020.51786389,9.5453488643e-08,8.2807811227e-09
0,2.23872113857,103774.416644,-8832.03837587,9.56698906112e-08,8.14227795844e-09
0,2.32630506715,103578.059062,-8647.02445385,9.58773321919e-08,8.00414338273e-09
0,2.4173154808,103390.935141,-8465.88465848,9.60761159478e-08,7.86693064474e-09
0,2.51188643151,103212.529633,-8288.97307627,9.62665752036e-08,7.73114517052e-09
0,2.61015721568,103042.325428,-8116.59153739,9.64490682073e-08,7.5972440213e-09
0,2.71227257933,102879.807722,-7948.99206708,9.66239725666e-08,7.4656359535e-09
0,2.81838293126,102724.467739,-7786.37951049,9.67916799999e-08,7.33668200502e-09
0,2.92864456463,102575.806048,-7628.9142809,9.69525914287e-08,7.21069653576e-09
0,3.04321988711,102433.3355,-7476.71519105,9.71071124263e-08,7.08794865549e-09
0,3.16227766017,102296.583818,-7329.86233642,9.72556490258e-08,6.9686639787e-09
0,3.2859932476,102165.095861,-7188.40000731,9.73986038905e-08,6.8530266528e-09
0,3.41454887383,102038.435595,-7052.33961344,9.75363728364e-08,6.7411816135e-09
0,3.54813389234,101916.187802,-6921.66261045,9.76693417007e-08,6.63323702756e-09
0,3.68694506452,101797.959522,-6796.32342201,9.77978835451e-08,6.52926688981e-09
0,3.83118684956,101683.381272,-6676.25235393,9.79223561848e-08,6.42931374631e-09
0,3.98107170553,101572.108025,-6561.35849845,9.80431000336e-08,6.33339151986e-09
0,4.13682040239,101463.819981,-6451.53262661,9.81604362592e-08,6.24148841713e-09
0,4.29866234708,101358.223104,-6346.65006584,9.82746652434e-08,6.1535698983e-09
0,4.46683592151,101255.049448,-6246.57355755,9.83860653454e-08,6.0695816907e-09
0,4.64158883361,101154.057249,-6151.15608618,9.8494891967e-08,5.98945282726e-09
0,4.82317848224,101055.030795,-6060.24366776,9.86013769201e-08,5.913098689e-09
0,5.01187233627,100957.78005,-5973.67808156,9.87057280978e-08,5.84042402843e-09
0,5.2079483286,100862.140047,-5891.29952431,9.88081294487e-08,5.77132594798e-09
0,5.41169526546,100767.970034,-5812.94916267,9.8908741252e-08,5.70569680475e-09
0,5.6234132519,100675.152391,-5738.47155636,9.90077006881e-08,5.64342701022e-09
0,5.84341413374,100583.591311,-5667.71692219,9.91051226955e-08,5.58440769172e-09
0,6.07202195691,100493.211273,-5600.5432084,9.92011010973e-08,5.5285331813e-09
0,6.3095734448,100403.955316,-5536.81794915,9.92957099781e-08,5.47570329825e-09
0,6.55641849418,100315.783156,-5476.41987173,9.93890052821e-08,5.42582539291e-09
0,6.81292069058,100228.669165,-5419.24023241,9.94810265995e-08,5.37881612317e-09
0,7.07945784384,100142.600259,-5365.18386293,9.95717991002e-08,5.33460293972e-09
0,7.3564225446,100057.573739,-5314.1699162,9.96613355724e-08,5.29312526295e-09
0,7.64422274253,99973.5951256,-5266.1323079,9.97496385158e-08,5.25433534154e-09
0,7.94328234724,99890.6760402,-5221.01985893,9.98367022411e-08,5.21819879206e-09
0,8.25404185268,99808.8321727,-5178.79615294,9.99225149245e-08,5.18469482728e-09
0,8.57695898591,99728.0813818,-5139.43913083,1.00007060571e-07,5.15381619035e-09
0,8.91250938134,99648.4419641,-5102.94045254,1.00090320841e-07,5.12556882036e-09
0,9.26118728129,99569.9311234,-5069.3046622,1.00172276703e-07,5.09997128234e-09
0,9.62350626398,99492.5636651,-5038.54819805,1.00252909879e-07,5.07705400093e-09
0,10,99416.3509279,-5010.6982914,1.00332204064e-07,5.05685834152e-09
0,10.3912230384,99341.2999627,-4985.79180022,1.00410145902e-07,5.03943558507e-09
0,10.7977516233,99267.412953,-4963.87402228,1.00486725719e-07,5.02484584359e-09
0,11.220184543,99194.6868681,-4944.99753012,1.00561938005e-07,5.01315696191e-09
0,11.6591440118,99123.1133296,-4929.22106631,1.00635781675e-07,5.00444344807e-09
0,12.1152765863,99052.6786681,-4916.60853174,1.00708260118e-07,4.99878547022e-09
0,12.5892541179,98983.3641401,-4907.2280937,1.00779381063e-07,4.99626795183e-09
0,13.0817747426,98915.1462721,-4901.15143312,1.00849156285e-07,4.99697979008e-09
0,13.5935639088,98847.9973004,-4898.45314327,1.00917601201e-07,5.0010132154e-09
0,14.1253754462,98781.8856693,-4899.21028519,1.00984734372e-07,5.00846330205e-09
0,14.6779926762,98716.776558,-4903.50209814,1.01050576952e-07,5.01942763309e-09
0,15.2522295654,98652.6324035,-4911.40985745,1.01115152122e-07,5.03400611592e-09
0,15.8489319246,98589.4133959,-4923.0168671,1.01178484521e-07,5.05230093911e-09
0,16.4689786548,98527.0779216,-4938.40857033,1.01240599718e-07,5.07441665643e-09
0,17.1132830416,98465.5829396,-4957.67275871,1.01301523728e-07,5.10046038024e-09
0,17.7827941004,98404.8842781,-4980.89985875,1.01361282592e-07,5.13054206455e-09
0,18.4784979742,98344.9368453,-5008.18327452,1.0141990204e-07,5.16477485666e-09
0,19.2014193864,98285.6947527,-5039.61976571,1.01477407216e-07,5.20327549668e-09
0,19.9526231497,98227.111353,-5075.30984229,1.01533822496e-07,5.24616474559e-09
0,20.7332157349,98169.1391991,-5115.35815928,1.01589171363e-07,5.29356782451e-09
0,21.5443469003,98111.7299332,-5159.87389836,1.01643476353e-07,5.34561485087e-09
0,22.3872113857,98054.8341148,-5208.97112649,1.01696759058e-07,5.40244126029e-09
0,23.2630506715,97998.401001,-5262.76912476,1.01749040159e-07,5.4641882067e-09
0,24.173154808,97942.3782886,-5321.39268454,1.01800339502e-07,5.53100293639e-09
0,25.1188643151,97886.7118284,-5384.9723705,1.01850676183e-07,5.60303913492e-09
0,26.1015721568,97831.3453215,-5453.64475264,1.01900068647e-07,5.68045724861e-09
0,27.1227257933,97776.2200035,-5527.55261134,1.01948534786e-07,5.76342478426e-09
0,28.1838293126,97721.2743215,-5606.84512058,1.01996092027e-07,5.8521165925e-09
0,29.2864456463,97666.4436074,-5691.6780149,1.0204275741e-07,5.94671514064e-09
0,30.4321988711,97611.6597476,-5782.21374585,1.02088547659e-07,6.04741078162e-09
0,31.6227766017,97556.8508469,-5878.62163286,1.02133479224e-07,6.15440202499e-09
0,32.859932476,97501.9408865,-5981.07801276,1.02177568319e-07,6.26789581534e-09
0,34.1454887383,97446.8493697,-6089.76639104,1.02220830946e-07,6.38810782276e-09
0,35.4813389234,97391.4909529,-6204.8775964,1.02263282908e-07,6.51526274874e-09
0,36.8694506452,97335.7750565,-6326.6099394,1.02304939809e-07,6.64959464973e-09
0,38.3118684956,97279.6054513,-6455.16937451,1.02345817058e-07,6.79134728004e-09
0,39.8107170553,97222.8798154,-6590.7696641,1.02385929867e-07,6.94077445434e-09
0,41.3682040239,97165.4892593,-6733.63254208,1.02425293244e-07,7.09814043009e-09
0,42.9866234708,97107.3178138,-6883.98787452,1.02463921993e-07,7.26372030923e-09
0,44.6683592151,97048.2418785,-7042.07381413,1.02501830714e-07,7.43780045884e-09
0,46.4158883361,96988.1296287,-7208.13694513,1.02539033803e-07,7.62067895013e-09
0,48.2317848224,96926.840377,-7382.43241534,1.02575545458e-07,7.81266601555e-09
0,50.1187233627,96864.2238879,-7565.22405176,1.02611379682e-07,8.01408452367e-09
0,52.079483286,96800.1196439,-7756.78445611,1.02646550298e-07,8.2252704723e-09
0,54.1169526546,96734.3560589,-7957.39507656,1.02681070948e-07,8.44657349994e-09
0,56.234132519,96666.7496378,-8167.34625167,1.02714955114e-07,8.67835741644e-09
0,58.4341413374,96597.1040802,-8386.93722207,1.02748216121e-07,8.92100075355e-09
0,60.7202195691,96525.209323,-8616.4761053,1.02780867153e-07,9.17489733632e-09
0,63.095734448,96450.8405224,-8856.27982818,1.02812921261e-07,9.44045687638e-09
0,65.5641849418,96373.7569691,-9106.67401098,1.02844391379e-07,9.7181055881e-09
0,68.1292069058,96293.7009366,-9367.99279649,1.02875290333e-07,1.00082868288e-08
0,70.7945784384,96210.3964577,-9640.57861656,1.02905630854e-07,1.03114617636e-08
0,73.564225446,96123.548028,-9924.78188766,1.02935425593e-07,1.06281100572e-08
0,76.4422274253,96032.8392331,-10220.9606262,1.02964687133e-07,1.09587305913e-08
0,79.4328234724,95937.9312982,-10529.4799734,1.02993428002e-07,1.1303842212e-08
0,82.5404185268,95838.4615582,-10850.7116179,1.03021660691e-07,1.16639845046e-08
0,85.7695898591,95734.0418474,-11185.033104,1.0304939767e-07,1.20397186001e-08
0,89.1250938134,95624.2568092,-11532.8270127,1.03076651401e-07,1.24316280129e-08
0,92.6118728129,95508.662125,-11894.4799979,1.03103434362e-07,1.28403195108e-08
0,96.2350626398,95386.7826667,-12270.3816654,1.0312975906e-07,1.32664240197e-08
0,100,95258.1105727,-12660.9232738,1.03155638057e-07,1.37105975632e-08
0,103.912230384,95122.1032547,-13066.4962398,1.03181083987e-07,1.41735222393e-08
0,107.977516233,94978.1813404,-13487.4904275,1.03206109584e-07,1.4655907235e-08
0,112.20184543,94825.7265607,-13924.2921997,1.03230727701e-07,1.51584898806e-08
0,116.591440118,94664.0795929,-14377.2822069,1.03254951341e-07,1.56820367458e-08
0,121.152765863,94492.5378737,-14846.832891,1.03278793685e-07,1.6227344778e-08
0,125.892541179,94310.3533987,-15333.3056771,1.03302268118e-07,1.67952424851e-08
0,130.817747426,94116.7305298,-15837.0478259,1.03325388265e-07,1.73865911657e-08
0,135.935639088,93910.8238366,-16358.3889195,1.03348168024e-07,1.80022861858e-08
0,141.253754462,93691.7359998,-16897.6369528,1.03370621605e-07,1.86432583069e-08
0,146.779926762,93458.5158142,-17455.0740015,1.03392763565e-07,1.93104750651e-08
0,152.522295654,93210.1563318,-18030.9514383,1.03414608857e-07,2.00049422047e-08
0,158.489319246,92945.5931937,-18625.4846724,1.0343617287e-07,2.07277051678e-08
0,164.689786548,92663.7032049,-19238.8473859,1.03457471481e-07,2.14798506418e-08
0,171.132830416,92363.3032172,-19871.1652458,1.03478521106e-07,2.2262508168e-08
0,177.827941004,92043.1493902,-20522.5090742,1.0349933876e-07,2.3076851813e-08
0,184.784979742,91701.9369106,-21192.8874645,1.03519942113e-07,2.3924101905e-08
0,192.014193864,91338.3002604,-21882.2388389,1.0354034956e-07,2.4805526839e-08
0,199.526231497,90950.8141315,-22590.4229511,1.03560580289e-07,2.57224449514e-08
0,207.332157349,90537.995094,-23317.2118497,1.03580654358e-07,2.66762264691e-08
0,215.443469003,90098.3041361,-24062.2803322,1.03600592775e-07,2.76682955339e-08
0,223.872113857,89630.1501975,-24825.195933,1.03620417591e-07,2.87001323068e-08
0,232.630506715,89131.8948292,-25605.4085111,1.03640151987e-07,2.97732751543e-08
0,241.73154808,88601.8581132,-26402.239522,1.03659820383e-07,3.08893229198e-08
0,251.188643151,88038.3259805,-27214.871085,1.03679448545e-07,3.20499372847e-08
0,261.015721568,87439.559064,-28042.3349842,1.03699063706e-07,3.32568452211e-08
0,271.227257933,86803.803217,-28883.501771,1.03718694689e-07,3.45118415406e-08
0,281.838293126,86129.3018186,-29737.0701695,1.03738372052e-07,3.5816791543e-08
0,292.864456463,85414.3099703,-30601.5570204,1.0375812823e-07,3.71736337678e-08
0,304.321988711,84657.1106657,-31475.2880346,1.03777997701e-07,3.85843828545e-08
0,316.227766017,83856.0329831,-32356.3896606,1.03798017154e-07,4.00511325132e-08
0,328.59932476,83009.4723125,-33242.7824076,1.03818225681e-07,4.15760586124e-08
0,341.454887383,82115.9125775,-34132.1759902,1.03838664973e-07,4.3161422387e-08
0,354.813389234,81173.9503562,-35022.0666909,1.03859379542e-07,4.48095737713e-08
0,368.694506452,80182.3207354,-35909.7373484,1.03880416952e-07,4.65229548632e-08
0,383.118684956,79139.9246561,-36792.2603885,1.03901828074e-07,4.83041035221e-08
0,398.107170553,78045.8574258,-37666.5043048,1.03923667355e-07,5.01556571089e-08
0,413.682040239,76899.4379786,-38529.1439755,1.03945993121e-07,5.20803563706e-08
0,429.866234708,75700.238377,-39376.6751576,1.03968867883e-07,5.40810494777e-08
0,446.683592151,74448.1129546,-40205.4334401,1.03992358691e-07,5.6160696218e-08
0,464.158883361,73143.2264123,-41011.6178512,1.04016537497e-07,5.83223723549e-08
0,482.317848224,71786.0801076,-41791.3192066,1.04041481559e-07,6.05692741549e-08
0,501.187233627,70377.5357151,-42540.5531596,1.04067273866e-07,6.29047230924e-08
0,520.79483286,68918.8354022,-43255.2977615,1.04094003613e-07,6.53321707367e-08
0,541.169526546,67411.6176535,-43931.5351788,1.04121766695e-07,6.78552038307e-08
0,562.34132519,65857.9279033,-44565.2970369,1.04150666253e-07,7.04775495663e-08
0,584.341413374,64260.2231996,-45152.7126835,1.04180813258e-07,7.32030810657e-08
0,607.202195691,62621.3702238,-45690.0594916,1.04212327147e-07,7.60358230759e-08
0,630.95734448,60944.6361353,-46173.8141663,1.042453365e-07,7.89799578845e-08
0,655.641849418,59233.6718906,-46600.7038868,1.04279979779e-07,8.20398314653e-08
0,681.292069058,57492.4879035,-46967.7560194,1.04316406123e-07,8.52199598635e-08
0,707.945784384,55725.4221501,-47272.3450869,1.04354776207e-07,8.85250358275e-08
0,735.64225446,53937.1010828,-47512.2356782,1.04395263169e-07,9.19599356992e-08
0,764.422274253,52132.3939734,-47685.6200372,1.04438053608e-07,9.55297265709e-08
0,794.328234724,50316.3615562,-47791.1491865,1.04483348666e-07,9.92396737193e-08
0,825.404185268,48494.2000658,-47827.9566042,1.04531365194e-07,1.03095248328e-07
0,857.695898591,46671.1819513,-47795.6736915,1.04582337012e-07,1.07102135509e-07
0,891.250938134,44852.5946876,-47694.4365244,1.04636516265e-07,1.11266242631e-07
0,926.118728129,43043.6791845,-47524.8836609,1.04694174893e-07,1.15593707974e-07
0,962.350626398,41249.5693111,-47288.1450731,1.04755606216e-07,1.20090909717e-07
0,1000,39475.2340086,-46985.8225613,1.04821126642e-07,1.24764475265e-07
0,1039.12230384,37725.4233567,-46619.9622791,1.04891077512e-07,1.29621290947e-07
0,1079.77516233,36004.6197954,-46193.0202392,1.04965827099e-07,1.34668512073e-07
0,1122.0184543,34316.9955022,-45707.8218638,1.05045772756e-07,1.39913573389e-07
0,1165.91440118,32666.3766827,-45167.5167886,1.05131343242e-07,1.45364199923e-07
0,1211.52765863,31056.2152801,-44575.530217,1.05223001226e-07,1.51028418253e-07
0,1258.92541179,29489.5683463,-43935.5121502,1.05321246003e-07,1.569145682e-07
0,1308.17747426,27969.0850674,-43251.285796,1.05426616411e-07,1.63031314965e-07
0,1359.35639088,26497.0012049,-42526.7963875,1.0553969399e-07,1.69387661736e-07
0,1412.53754462,25075.1405112,-41766.0615249,1.0566110639e-07,1.75992962763e-07
0,1467.79926762,23704.9225151,-40973.1240137,1.05791531051e-07,1.82856936932e-07
0,1525.22295654,22387.3759434,-40152.0080038,1.05931699171e-07,1.89989681851e-07
0,1584.89319246,21123.1569639,-39306.6790569,1.06082399999e-07,1.97401688463e-07
0,1646.89786548,19912.5713863,-38441.0085927,1.06244485457e-07,2.05103856209e-07
0,1711.32830416,18755.599951,-37558.7429901,1.06418875142e-07,2.13107508755e-07
0,1778.27941004,17651.9258538,-36663.4774631,1.06606561717e-07,2.21424410306e-07
0,1847.84979742,16600.963709,-35758.6346873,1.06808616734e-07,2.30066782519e-07
0,1920.14193864,15601.8892135,-34847.4480339,1.07026196919e-07,2.39047322049e-07
0,1995.26231497,14653.6688631,-33932.9491716,1.07260550955e-07,2.48379218724e-07
0,2073.32157349,13755.089158,-33017.9597188,1.07513026808e-07,2.58076174397e-07
0,2154.43469003,12904.784829,-32105.0865784,1.07785079629e-07,2.6815242247e-07
0,2238.72113857,12101.2657096,-31196.720552,1.08078280286e-07,2.78622748129e-07
0,2326.30506715,11342.941966,-30295.0378159,1.08394324573e-07,2.89502509296e-07
0,2417.3154808,10628.1474806,-29402.0038395,1.08735043144e-07,3.00807658329e-07
0,2511.88643151,9955.16125611,-28519.3793398,1.09102412247e-07,3.1255476448e-07
0,2610.15721568,9322.22677334,-27648.7278833,1.09498565292e-07,3.2476103714e-07
0,2712.27257933,8727.56929018,-26791.4247794,1.09925805344e-07,3.37444349882e-07
0,2818.38293126,8169.41111293,-25948.6669342,1.10386618605e-07,3.50623265323e-07
0,2928.64456463,7645.98490865,-25121.4833773,1.10883688961e-07,3.64317060826e-07
0,3043.21988711,7155.54515379,-24310.7462017,1.11419913669e-07,3.78545755049e-07
0,3162.27766017,6696.37783451,-23517.1816982,1.119984203e-07,3.93330135367e-07
0,3285.9932476,6266.80852744,-22741.3814967,1.12622585002e-07,4.08691786172e-07
0,3414.54887383,5865.20899737,-21983.8135599,1.1329605221e-07,4.24653118067e-07
0,3548.13389234,5490.00245157,-21244.832904,1.14022755907e-07,4.41237397955e-07
0,3686.94506452,5139.66758941,-20524.6919482,1.14806942559e-07,4.58468780044e-07
0,3831.18684956,4812.74158284,-19823.550418,1.15653195844e-07,4.76372337752e-07
0,3981.07170553,4507.82211712,-19141.4847463,1.16566463328e-07,4.94974096527e-07
0,4136.82040239,4223.56861381,-18478.4969382,1.17552085231e-07,5.14301067566e-07
0,4298.66234708,3958.70274978,-17834.5228754,1.18615825439e-07,5.34381282429e-07
0,4466.83592151,3712.00837669,-17209.4400527,1.19763904942e-07,5.55243828524e-07
0,4641.58883361,3482.33093614,-16603.0747466,1.21003037877e-07,5.76918885449e-07
0,4823.17848224,3268.57645642,-16015.2086256,1.22340470378e-07,5.99437762149e-07
0,5011.87233627,3069.71020754,-15445.584818,1.23784022442e-07,6.22832934859e-07
0,5207.9483286,2884.75508267,-14893.9134576,1.25342133042e-07,6.47138085773e-07
0,5411.69526546,2712.78976577,-14359.8767316,1.27023908726e-07,6.72388142382e-07
0,5623.4132519,2552.94673775,-13843.1334564,1.28839175965e-07,6.98619317403e-07
0,5843.41413374,2404.41016614,-13343.3232107,1.30798537523e-07,7.25869149215e-07
0,6072.02195691,2266.41371719,-12860.0700538,1.32913433159e-07,7.54176542685e-07
0,6309.5734448,2138.23832324,-12392.9858582,1.35196204956e-07,7.83581810267e-07
0,6556.41849418,2019.20993323,-11941.6732853,1.37660167631e-07,8.14126713221e-07
0,6812.92069058,1908.69726943,-11505.7284319,1.40319684177e-07,8.45854502783e-07
0,7079.45784384,1806.10960949,-11084.7431753,1.4319024722e-07,8.78809961086e-07
0,7356.4225446,1710.89460933,-10678.3072406,1.46288566487e-07,9.13039441599e-07
0,7644.22274253,1622.53617917,-10286.0100178,1.49632662824e-07,9.48590908824e-07
0,7943.28234724,1540.5524225,-9907.44214849,1.53241969202e-07,9.85513976946e-07
0,8254.04185268,1464.49364518,-9542.19690557,1.57137439198e-07,1.02385994709e-06
0,8576.95898591,1393.94044019,-9189.8713857,1.61341663441e-07,1.0636818428e-06
0,8912.50938134,1328.50185169,-8850.06753253,1.65878994555e-07,1.10503444326e-06
0,9261.18728129,1267.81362049,-8522.39300828,1.70775681145e-07,1.14797431377e-06
0,9623.50626398,1211.53651233,-8206.46192933,1.76060011396e-07,1.19255983298e-06
0,10000,1159.35472874,-7901.89548023,1.81762466878e-07,1.23885121602e-06
0,10391.2230384,1110.97440004,-7608.32241932,1.87915887173e-07,1.28691053301e-06
0,10797.7516233,1066.12215902,-7325.37948804,1.94555645955e-07,1.33680172211e-06
0,11220.184543,1024.54379347,-7052.71173481,2.01719839151e-07,1.38859059593e-06
0,11659.1440118,986.002975296,-6789.97276344,2.09449485862e-07,1.44234484069e-06
0,12115.2765863,950.280063766,-6536.82491491,2.17788742667e-07,1.49813400653e-06
0,12589.2541179,917.170979909,-6292.93939074,2.26785131983e-07,1.55602948801e-06
0,13081.7747426,886.486149343,-6057.99632518,2.36489785109e-07,1.61610449322e-06
0,13593.5639088,858.049510382,-5831.68481273,2.46957700563e-07,1.67843399982e-06
0,14125.3754462,831.697584391,-5613.70289689,2.58248018292e-07,1.74309469645e-06
0,14677.9926762,807.2786053,-5403.75752541,2.70424310277e-07,1.81016490728e-06
0,15252.2295654,784.651705217,-5201.5644767,2.83554887982e-07,1.87972449778e-06
0,15848.9319246,763.686153125,-5006.84826162,2.97713127004e-07,1.95185475906e-06
0,16468.9786548,744.260643718,-4819.34200437,3.12977809172e-07,2.02663826834e-06
0,17113.2830416,726.26263353,-4638.78730579,3.29433482177e-07,2.10415872258e-06
0,17782.7941004,709.587721567,-4464.93409201,3.47170836644e-07,2.18450074201e-06
0,18478.4979742,694.139071809,-4297.54045106,3.66287100343e-07,2.26774964032e-06
0,19201.4193864,679.82687501,-4136.37245973,3.86886448936e-07,2.35399115753e-06
0,19952.6231497,666.567847374,-3981.2040027,4.09080432381e-07,2.44331115165e-06
0,20733.2157349,654.284763777,-3831.81658577,4.32988415683e-07,2.53579524469e-06
0,21544.3469003,642.90602333,-3687.99914466,4.58738032288e-07,2.63152841832e-06
0,22387.2113857,632.365245206,-3549.54785084,4.86465647846e-07,2.73059455419e-06
0,23263.0506715,622.600892725,-3416.26591548,5.16316831489e-07,2.83307591366e-06
0,24173.154808,613.555923863,-3287.96339269,5.4844683107e-07,2.9390525513e-06
0,25118.8643151,605.177466395,-3164.45698281,5.83021047993e-07,3.04860165637e-06
0,26101.5721568,597.41651604,-3045.5698366,6.20215506369e-07,3.16179681624e-06
0,27122.7257933,590.227656031,-2931.13136091,6.60217310195e-07,3.27870719569e-06
0,28183.8293126,583.568796661,-2820.97702657,7.03225081102e-07,3.39939662581e-06
0,29286.4456463,577.400933426,-2714.94817877,7.49449367922e-07,3.52392259647e-06
0,30432.1988711,571.687922486,-2612.89185039,7.99113017923e-07,3.65233514641e-06
0,31622.7766017,566.396272242,-2514.66057874,8.52451497996e-07,3.78467564558e-06
0,32859.932476,561.494949898,-2420.11222581,9.09713152387e-07,3.92097546464e-06
0,34145.4887383,556.955201969,-2329.10980233,9.71159381791e-07,4.06125452776e-06
0,35481.3389234,552.750387742,-2241.52129585,1.03706472671e-06,4.20551974573e-06
0,36869.4506452,548.855824787,-2157.21950289,1.10771683603e-06,4.35376332809e-06
0,38311.8684956,545.248645654,-2076.08186531,1.18341629966e-06,4.5059609747e-06
0,39810.7170553,541.907664966,-1997.99031096,1.26447632231e-06,4.66206994982e-06
0,41368.2040239,538.813256169,-1922.8310987,1.35122221333e-06,4.82202704424e-06
0,42986.6234708,535.947237244,-1850.49466765,1.4439906659e-06,4.98574643489e-06
0,44668.3592151,533.292764737,-1780.87549088,1.54312879742e-06,5.15311745502e-06
0,46415.8883361,530.834235518,-1713.87193339,1.64899292179e-06,5.32400229284e-06
0,48231.7848224,528.557195707,-1649.38611431,1.76194702373e-06,5.49823364188e-06
0,50118.7233627,526.448256247,-1587.32377345,1.88236090543e-06,5.67561233216e-06
0,52079.483286,524.495014651,-1527.59414192,2.01060797685e-06,5.85590497781e-06
0,54116.9526546,522.685982474,-1470.10981693,2.1470626631e-06,6.03884168398e-06
0,56234.132519,521.010518089,-1414.78664063,2.29209740558e-06,6.22411386306e-06
0,58434.1413374,519.458764391,-1361.54358286,2.44607923866e-06,6.41137221827e-06
0,60720.2195691,518.021591067,-1310.30262783,2.60936593007e-06,6.60022495992e-06
0,63095.734448,516.690541094,-1260.98866457,2.78230168177e-06,6.79023632735e-06
0,65564.1849418,515.45778117,-1213.52938109,2.96521239838e-06,6.98092549586e-06
0,68129.2069058,514.31605578,-1167.85516209,3.15840054307e-06,7.17176595351e-06
0,70794.5784384,513.258644633,-1123.89899027,3.36213961511e-06,7.36218543631e-06
0,73564.225446,512.279323234,-1081.59635099,3.57666830017e-06,7.55156651209e-06
0,76442.2274253,511.372326343,-1040.88514026,3.80218436253e-06,7.73924790139e-06
0,79432.8234724,510.532314131,-1001.70557597,4.03883836781e-06,7.92452661953e-06
0,82540.4185268,509.754340819,-964.000112227,4.28672734511e-06,8.10666101466e-06
0,85769.5898591,509.033825628,-927.713356766,4.54588851714e-06,8.28487476351e-06
0,89125.0938134,508.366525862,-892.791991236,4.816293246e-06,8.4583618683e-06
0,92611.8728129,507.748511981,-859.184694389,5.09784135861e-06,8.6262926752e-06
0,96235.0626398,507.176144498,-826.842068006,5.39035602872e-06,8.78782090685e-06
0,100000,506.646052591,-795.716565484,5.69357940091e-06,8.94209166939e-06
0,103912.230384,506.155114277,-765.762423019,6.00716914357e-06,9.08825035867e-06
0,107977.516233,505.700438056,-736.935593272,6.33069611298e-06,9.22545235233e-06
0,112201.84543,505.279345907,-709.19368145,6.66364329706e-06,9.3528733363e-06
0,116591.440118,504.889357531,-682.49588372,7.00540618522e-06,9.46972007607e-06
0,121152.765863,504.528175762,-656.802927872,7.3552946797e-06,9.57524140983e-06
0,125892.541179,504.193673054,-632.07701615,7.71253662477e-06,9.66873921128e-06
0,130817.747426,503.883878956,-608.281770191,8.0762829833e-06,9.74957904948e-06
0,135935.639088,503.596968523,-585.382177979,8.44561463813e-06,9.81720026183e-06
0,141253.754462,503.331251571,-563.344542761,8.81955074037e-06,9.87112515602e-06
0,146779.926762,503.08516273,-542.136433843,9.19705847019e-06,9.9109670693e-06
0,152522.295654,502.857252233,-521.726639204,9.57706402222e-06,9.93643703768e-06
0,158489.319246,502.646177375,-502.085119866,9.9584645788e-06,9.94734886442e-06
0,164689.786548,502.450694616,-483.182965955,1.0340140994e-05,9.9436224239e-06
0,171132.830416,502.269652254,-464.992354391,1.07209708823e-05,9.92528509244e-06
0,177827.941004,502.101983646,-447.486508146,1.1099841787e-05,9.8924712589e-06
0,184784.979742,501.946700927,-430.639657023,1.14756641034e-05,9.84541993102e-06
0,192014.193864,501.802889194,-414.42699989,1.18473834374e-05,9.78447051667e-06
0,199526.231497,501.669701118,-398.824668319,1.22139921086e-05,9.71005691736e-06
0,207332.157349,501.546351951,-383.809691588,1.25745395397e-05,9.62270012292e-06
0,215443.469003,501.432114912,-369.35996298,1.29281413183e-05,9.52299953818e-06
0,223872.113857,501.326316895,-355.454207343,1.32739867723e-05,9.41162330286e-06
0,232630.506715,501.228334518,-342.071949865,1.36113449501e-05,9.28929788423e-06
0,241731.54808,501.137590438,-329.19348601,1.39395689589e-05,9.15679722813e-06
0,251188.643151,501.053549962,-316.79985258,1.4258098664e-05,9.01493174766e-06
0,261015.721568,500.97571789,-304.872799867,1.45664618039e-05,8.86453741314e-06
0,271227.257933,500.9036356,-293.394764833,1.48642736177e-05,8.70646518116e-06
0,281838.293126,500.836878347,-282.348845308,1.51512351181e-05,8.54157096954e-06
0,292864.456463,500.775052762,-271.718775146,1.54271301681e-05,8.37070634843e-06
0,304321.988711,500.717794531,-261.488900317,1.56918215382e-05,8.19471007984e-06
0,316227.766017,500.664766254,-251.644155891,1.59452461294e-05,8.01440059928e-06
0,328599.32476,500.615655451,-242.17004389,1.6187409549e-05,7.83056949629e-06
0,341454.887383,500.570172727,-233.052611965,1.64183802218e-05,7.64397601656e-06
0,354813.389234,500.528050064,-224.278432876,1.66382832068e-05,7.45534257852e-06
