B_t,modulation_frequency_hz,amplitude
0.000888800983492,101553.798511,0.00382197346294
0.000888800983492,110016.615053,0.00302562988116
0.000888800983492,118479.431596,0.00254435543643
0.000888800983492,126942.248138,0.000521571467696
0.000888800983492,135405.064681,0.00111182239377
0.000888800983492,143867.881223,0.000462821397489
0.000888800983492,152330.697766,0.000662381994108
0.000888800983492,160793.514308,0.000974413048041
0.000888800983492,169256.330851,0.00100344430493
0.000888800983492,177719.147394,0.00163096138343
0.000888800983492,186181.963936,0.00237292013654
0.000888800983492,194644.780479,0.00216063709161
0.000888800983492,203107.597021,0.00216750024829
0.000888800983492,211570.413564,0.00209049548728
0.000888800983492,220033.230106,0.00158018355314
0.000888800983492,228496.046649,0.00156418790527
0.000888800983492,236958.863191,0.00142433431982
0.000888800983492,245421.679734,0.00108313178542
0.000888800983492,253884.496276,0.00099421173755
0.000888800983492,262347.312819,0.000666027314665
0.000888800983492,270810.129362,0.00042428007237
0.000888800983492,279272.945904,0.000405962557486
0.000888800983492,287735.762447,0.000283772654351
0.000888800983492,296198.578989,0.000173679080811
0.000888800983492,304661.395532,0.000162648255041
0.000888800983492,313124.212074,0.00012697066448
0.000888800983492,321587.028617,7.17843278559e-05
0.000888800983492,330049.845159,6.60779005942e-05
0.000888800983492,338512.661702,5.44170684807e-05
0.000888800983492,346975.478245,1.56550854935e-05
0.000888800983492,355438.294787,1.98536350631e-05
0.000888800983492,363901.11133,2.37490259885e-06
0.000888800983492,372363.927872,1.81529602804e-05
0.000888800983492,380826.744415,5.69037266855e-06
0.000888800983492,389289.560957,1.38826106428e-05
0.000888800983492,397752.3775,9.91496920849e-06
0.000888800983492,406215.194042,6.80800759148e-06
0.000888800983492,414678.010585,1.01880098534e-05
0.000888800983492,423140.827127,6.27707186004e-06
0.000888800983492,431603.64367,7.69595921356e-06
0.000888800983492,440066.460213,3.55566500568e-06
0.000888800983492,448529.276755,5.09664547689e-06
0.000888800983492,456992.093298,2.62867215967e-06
0.000888800983492,465454.90984,2.07368636171e-06
0.000888800983492,473917.726383,3.4647627652e-06
0.000888800983492,482380.542925,9.02152972358e-07
0.000888800983492,490843.359468,2.22769728579e-06
0.000888800983492,499306.17601,1.92930538354e-06
0.000888800983492,507768.992553,1.21344522193e-06
0.000888800983492,516231.809096,1.72473042772e-06
0.000888800983492,524694.625638,1.15153642166e-06
0.000888800983492,533157.442181,1.26068526859e-06
0.000888800983492,541620.258723,1.21083681428e-06
0.000888800983492,550083.075266,1.07912953514e-06
0.000888800983492,558545.891808,1.06920662953e-06
0.000888800983492,567008.708351,1.03969652758e-06
0.000888800983492,575471.524893,9.8366316863e-07
0.000888800983492,583934.341436,9.482621455e-07
0.000888800983492,592397.157978,9.1825105353e-07
0.000888800983492,600859.974521,8.68266704511e-07
0.000888800983492,609322.791064,8.40478331966e-07
0.000888800983492,617785.607606,8.04010677217e-07
0.000888800983492,626248.424149,7.69762659791e-07
0.000888800983492,634711.240691,7.38762827381e-07
0.000888800983492,643174.057234,7.08530846927e-07
0.000888800983492,651636.873776,6.81008431071e-07
0.000888800983492,660099.690319,6.5513443988e-07
0.000888800983492,668562.506861,6.30169528595e-07
0.000888800983492,677025.323404,6.06353046099e-07
0.000888800983492,685488.139946,5.8418436309e-07
0.000888800983492,693950.956489,5.62639639194e-07
0.000888800983492,702413.773032,5.42125271779e-07
0.000888800983492,710876.589574,5.22717713489e-07
0.000888800983492,719339.406117,5.04094058914e-07
0.000888800983492,727802.222659,4.86317539875e-07
0.000888800983492,736265.039202,4.69397251489e-07
0.000888800983492,744727.855744,4.53224584162e-07
0.000888800983492,753190.672287,4.37759872016e-07
0.000888800983492,761653.488829,4.22989616372e-07
0.000888800983492,770116.305372,4.08856212141e-07
0.000888800983492,778579.121915,3.95325330735e-07
0.000888800983492,787041.938457,3.8237490506e-07
0.000888800983492,795504.755,3.69968048891e-07
0.000888800983492,803967.571542,3.58075887056e-07
0.000888800983492,812430.388085,3.46675489464e-07
0.000888800983492,820893.204627,3.35740388781e-07
0.000888800983492,829356.02117,3.25246432528e-07
0.000888800983492,837818.837712,3.15172591567e-07
0.000888800983492,846281.654255,3.054978778e-07
0.000888800983492,854744.470797,2.96202442381e-07
0.000888800983492,863207.28734,2.87268127906e-07
0.000888800983492,871670.103883,2.78677579345e-07
0.000888800983492,880132.920425,2.70414347571e-07
0.000888800983492,888595.736968,2.62463041593e-07
0.000888800983492,897058.55351,2.54809093608e-07
0.000888800983492,905521.370053,2.47438711189e-07
0.000888800983492,913984.186595,2.40338884397e-07
0.000888800983492,922447.003138,2.33497307559e-07
0.000888800983492,930909.81968,2.26902329749e-07
0.000888800983492,939372.636223,2.20542926388e-07
0.000888800983492,947835.452766,2.14408656677e-07
0.000888800983492,956298.269308,2.08489625839e-07
0.000888800983492,964761.085851,2.02776454314e-07
0.000888800983492,973223.902393,1.97260246375e-07
0.000888800983492,981686.718936,1.91932560894e-07
0.000888800983492,990149.535478,1.86785384783e-07
0.000888800983492,998612.352021,1.81811107916e-07
0.000888800983492,1007075.16856,1.77002499667e-07
0.000888800983492,1015537.98511,1.7235268703e-07
0.000888800983492,1024000.80165,1.67855134198e-07
0.000888800983492,1032463.61819,1.6350362346e-07
0.000888800983492,1040926.43473,1.5929223722e-07
0.000888800983492,1049389.25128,1.55215341345e-07
0.000888800983492,1057852.06782,1.51267569356e-07
0.000888800983492,1066314.88436,1.47443807806e-07
0.000888800983492,1074777.7009,1.43739182402e-07
0.000888800983492,1083240.51745,1.40149045102e-07
0.000888800983492,1091703.33399,1.36668961933e-07
0.000888800983492,1100166.15053,1.3329470158e-07
0.000888800983492,1108628.96707,1.30022224659e-07
0.000888800983492,1117091.78362,1.26847673629e-07
0.000888800983492,1125554.60016,1.23767363295e-07
0.000888800983492,1134017.4167,1.20777771896e-07
0.000888800983492,1142480.23324,1.17875532694e-07
0.000888800983492,1150943.04979,1.15057426051e-07
0.000888800983492,1159405.86633,1.12320371995e-07
0.000888800983492,1167868.68287,1.0966142315e-07
0.000888800983492,1176331.49941,1.07077758163e-07
0.000888800983492,1184794.31596,1.04566675369e-07
0.000888800983492,1193257.1325,1.02125587001e-07
0.000888800983492,1201719.94904,9.97520134713e-08
0.000888800983492,1210182.76558,9.74435782595e-08
0.000888800983492,1218645.58213,9.51980028075e-08
0.000888800983492,1227108.39867,9.30131018923e-08
0.000888800983492,1235571.21521,9.08867791601e-08
0.000888800983492,1244034.03175,8.88170228877e-08
0.000888800983492,1252496.8483,8.68019020553e-08
0.000888800983492,1260959.66484,8.48395625165e-08
0.000888800983492,1269422.48138,8.29282234589e-08
0.000888800983492,1277885.29792,8.10661740326e-08
0.000888800983492,1286348.11447,7.92517700765e-08
0.000888800983492,1294810.93101,7.74834311819e-08
0.000888800983492,1303273.74755,7.57596376885e-08
0.000888800983492,1311736.5641,7.40789280431e-08
0.000888800983492,1320199.38064,7.24398961503e-08
0.000888800983492,1328662.19718,7.08411889105e-08
0.000888800983492,1337125.01372,6.92815038937e-08
0.000888800983492,1345587.83027,6.77595870935e-08
0.000888800983492,1354050.64681,6.62742308198e-08
0.000888800983492,1362513.46335,6.48242716927e-08
0.000888800983492,1370976.27989,6.34085887075e-08
0.000888800983492,1379439.09644,6.20261014355e-08
0.000888800983492,1387901.91298,6.06757682858e-08
0.000888800983492,1396364.72952,5.93565848397e-08
0.000888800983492,1404827.54606,5.80675823096e-08
0.000888800983492,1413290.36261,5.68078260135e-08
0.000888800983492,1421753.17915,5.55764139614e-08
0.000888800983492,1430215.99569,5.43724755055e-08
0.000888800983492,1438678.81223,5.31951700226e-08
0.000888800983492,1447141.62878,5.20436856962e-08
0.000888800983492,1455604.44532,5.091723834e-08
0.000888800983492,1464067.26186,4.98150702428e-08
0.000888800983492,1472530.0784,4.87364491437e-08
0.000888800983492,1480992.89495,4.7680667158e-08
0.000888800983492,1489455.71149,4.6647039824e-08
0.000888800983492,1497918.52803,4.5634905181e-08
0.000888800983492,1506381.34457,4.4643622816e-08
0.000888800983492,1514844.16112,4.36725730983e-08
0.000888800983492,1523306.97766,4.2721156273e-08
0.000888800983492,1531769.7942,4.17887917411e-08
0.000888800983492,1540232.61074,4.08749172907e-08
0.000888800983492,1548695.42729,3.99789883571e-08
0.000888800983492,1557158.24383,3.91004774044e-08
0.000888800983492,1565621.06037,3.8238873174e-08
0.000888800983492,1574083.87691,3.73936801527e-08
0.000888800983492,1582546.69346,3.65644179053e-08
0.000888800983492,1591009.51,3.57506205077e-08
0.000888800983492,1599472.32654,3.49518360516e-08
0.000888800983492,1607935.14308,3.41676259951e-08
0.000888800983492,1616397.95963,3.33975648056e-08
0.000888800983492,1624860.77617,3.26412393319e-08
0.000888800983492,1633323.59271,3.189824842e-08
0.000888800983492,1641786.40925,3.11682024708e-08
0.000888800983492,1650249.2258,3.04507228898e-08
0.000888800983492,1658712.04234,2.9745441898e-08
0.000888800983492,1667174.85888,2.90520018431e-08
0.000888800983492,1675637.67542,2.83700551082e-08
0.000888800983492,1684100.49197,2.76992635068e-08
0.000888800983492,1692563.30851,2.70392980831e-08
0.000888800983492,1701026.12505,2.63898387045e-08
0.000888800983492,1709488.94159,2.57505737278e-08
0.000888800983492,1717951.75814,2.51211997423e-08
0.000888800983492,1726414.57468,2.45014211775e-08
0.000888800983492,1734877.39122,2.38909501195e-08
0.000888800983492,1743340.20777,2.3289505901e-08
0.000888800983492,1751803.02431,2.26968149751e-08
0.000888800983492,1760265.84085,2.21126105115e-08
0.000888800983492,1768728.65739,2.15366322521e-08
0.000888800983492,1777191.47394,2.09686262242e-08
0.000888800983492,1785654.29048,2.04083444748e-08
0.000888800983492,1794117.10702,1.98555449333e-08
0.000888800983492,1802579.92356,1.93099910752e-08
0.000888800983492,1811042.74011,1.87714518215e-08
0.000888800983492,1819505.55665,1.82397012613e-08
0.000888800983492,1827968.37319,1.7714518473e-08
0.000888800983492,1836431.18973,1.71956873616e-08
0.000888800983492,1844894.00628,1.66829964203e-08
0.000888800983492,1853356.82282,1.61762386088e-08
0.000888800983492,1861819.63936,1.56752111263e-08
0.000888800983492,1870282.4559,1.51797152958e-08
0.000888800983492,1878745.27245,1.46895563429e-08
0.000888800983492,1887208.08899,1.42045433063e-08
0.000888800983492,1895670.90553,1.37244888092e-08
0.000888800983492,1904133.72207,1.32492089752e-08
0.000888800983492,1912596.53862,1.27785232574e-08
0.000888800983492,1921059.35516,1.23122542596e-08
0.000888800983492,1929522.1717,1.18502276977e-08
0.000888800983492,1937984.98824,1.13922721492e-08
0.000888800983492,1946447.80479,1.0938219008e-08
0.000888800983492,1954910.62133,1.04879023418e-08
0.000888800983492,1963373.43787,1.00411587089e-08
0.000888800983492,1971836.25441,9.59782715546e-09
0.000888800983492,1980299.07096,9.15774895156e-09
0.000888800983492,1988761.8875,8.72076762753e-09
0.000888800983492,1997224.70404,8.28672872624e-09
0.000888800983492,2005687.52058,7.85547980131e-09
0.000888800983492,2014150.33713,7.42687023064e-09
0.000888800983492,2022613.15367,7.00075116195e-09
0.000888800983492,2031075.97021,6.57697538639e-09
0.000888800983492,2039538.78675,6.15539723492e-09
0.000888800983492,2048001.6033,5.73587249968e-09
0.000888800983492,2056464.41984,5.31825830359e-09
0.000888800983492,2064927.23638,4.90241303932e-09
0.000888800983492,2073390.05292,4.4881962415e-09
0.000888800983492,2081852.86947,4.07546852065e-09
0.000888800983492,2090315.68601,3.6640914427e-09
0.000888800983492,2098778.50255,3.25392747079e-09
0.000888800983492,2107241.31909,2.84483983717e-09
0.000888800983492,2115704.13564,2.4366924965e-09
0.000888800983492,2124166.95218,2.02934999722e-09
0.000888800983492,2132629.76872,1.62267740999e-09
0.000888800983492,2141092.58526,1.2165402915e-09
0.000888800983492,2149555.40181,8.10804537499e-10
0.000888800983492,2158018.21835,4.05336711028e-10
0.000888800983492,2166481.03489,1.16384397227e-12
0.00167760196698,0,0.0726107335694
0.00167760196698,8462.81654255,0.0841072307689
0.00167760196698,16925.6330851,0.0291981546424
0.00167760196698,25388.4496276,0.0493220258857
0.00167760196698,33851.2661702,0.0440648647256
0.00167760196698,42314.0827127,0.0533355980246
0.00167760196698,50776.8992553,0.0227333030107
0.00167760196698,59239.7157978,0.020373577934
0.00167760196698,67702.5323404,0.0348629138905
0.00167760196698,76165.3488829,0.0115227715861
0.00167760196698,84628.1654255,0.0158858420029
0.00167760196698,93090.981968,0.0116577086478
0.00167760196698,101553.798511,0.0083703142006
0.00167760196698,110016.615053,0.00218430691074
0.00167760196698,118479.431596,0.00558073689133
0.00167760196698,126942.248138,0.0117574427628
0.00167760196698,135405.064681,0.0101902230085
0.00167760196698,143867.881223,0.00804081306011
0.00167760196698,152330.697766,0.000276474782008
0.00167760196698,160793.514308,0.00868025164754
0.00167760196698,169256.330851,0.00957221829474
0.00167760196698,177719.147394,0.00563227974508
0.00167760196698,186181.963936,0.00359136859495
0.00167760196698,194644.780479,0.0038759374522
0.00167760196698,203107.597021,0.00268937815727
0.00167760196698,211570.413564,0.00385144087627
0.00167760196698,220033.230106,0.00336525460803
0.00167760196698,228496.046649,0.00181333341816
0.00167760196698,236958.863191,0.00118967968287
0.00167760196698,245421.679734,0.000800146492275
0.00167760196698,253884.496276,0.00289023850174
0.00167760196698,262347.312819,0.00114168812581
0.00167760196698,270810.129362,0.00182134267871
0.00167760196698,279272.945904,0.00151731343606
0.00167760196698,287735.762447,0.00215031088085
0.00167760196698,296198.578989,0.0011418665353
0.00167760196698,304661.395532,0.00115957486192
0.00167760196698,313124.212074,0.00153878694981
0.00167760196698,321587.028617,0.000841952636478
0.00167760196698,330049.845159,0.00113242263492
0.00167760196698,338512.661702,0.00134694502504
0.00167760196698,346975.478245,0.00193551724565
0.00167760196698,355438.294787,0.00054045144339
0.00167760196698,363901.11133,0.000302268210023
0.00167760196698,372363.927872,0.000997759006016
0.00167760196698,380826.744415,0.000528959180612
0.00167760196698,389289.560957,0.000128885917282
0.00167760196698,397752.3775,0.000305107740738
0.00167760196698,406215.194042,0.000555962391199
0.00167760196698,414678.010585,0.000379563577787
0.00167760196698,423140.827127,0.000100574357134
0.00167760196698,431603.64367,0.000178515960104
0.00167760196698,440066.460213,0.000377108051674
0.00167760196698,448529.276755,7.73205130241e-05
0.00167760196698,456992.093298,4.76011597546e-05
0.00167760196698,465454.90984,9.04272581942e-05
0.00167760196698,473917.726383,1.81798593753e-05
0.00167760196698,482380.542925,6.21406342975e-05
0.00167760196698,490843.359468,5.95052369308e-05
0.00167760196698,499306.17601,3.23174511921e-05
0.00167760196698,507768.992553,1.76957717658e-05
0.00167760196698,516231.809096,3.01477888194e-05
0.00167760196698,524694.625638,8.23172475818e-05
0.00167760196698,533157.442181,2.95339984897e-05
0.00167760196698,541620.258723,3.58396288707e-05
0.00167760196698,550083.075266,6.23217217379e-05
0.00167760196698,558545.891808,4.34833644187e-05
0.00167760196698,567008.708351,5.60832723128e-05
0.00167760196698,575471.524893,2.67152688185e-05
0.00167760196698,583934.341436,1.39401884696e-05
0.00167760196698,592397.157978,3.1631888265e-05
0.00167760196698,600859.974521,2.02592177025e-05
0.00167760196698,609322.791064,7.11430538204e-06
0.00167760196698,617785.607606,1.52364717733e-05
0.00167760196698,626248.424149,1.51326600906e-05
0.00167760196698,634711.240691,1.76096156454e-05
0.00167760196698,643174.057234,1.00367030357e-05
0.00167760196698,651636.873776,3.56482270938e-06
0.00167760196698,660099.690319,8.6636401486e-06
0.00167760196698,668562.506861,7.43766740484e-06
0.00167760196698,677025.323404,2.81009345705e-06
0.00167760196698,685488.139946,2.76490204179e-06
0.00167760196698,693950.956489,1.82323268317e-06
0.00167760196698,702413.773032,2.13048042623e-06
0.00167760196698,710876.589574,2.9695227476e-06
0.00167760196698,719339.406117,5.70814317479e-07
0.00167760196698,727802.222659,1.80801529896e-06
0.00167760196698,736265.039202,8.18741884996e-07
0.00167760196698,744727.855744,9.51882742751e-07
0.00167760196698,753190.672287,3.30834197081e-07
0.00167760196698,761653.488829,4.87817061295e-07
0.00167760196698,770116.305372,5.54481616077e-07
0.00167760196698,778579.121915,6.23094685958e-07
0.00167760196698,787041.938457,3.49371207823e-07
0.00167760196698,795504.755,2.15248045409e-07
0.00167760196698,803967.571542,3.63912263295e-07
0.00167760196698,812430.388085,2.77368614934e-07
0.00167760196698,820893.204627,4.28565719559e-07
0.00167760196698,829356.02117,3.19188225294e-07
0.00167760196698,837818.837712,3.23502504326e-07
0.00167760196698,846281.654255,2.69092538404e-07
0.00167760196698,854744.470797,2.80504927644e-07
0.00167760196698,863207.28734,2.89357688496e-07
0.00167760196698,871670.103883,2.84946788866e-07
0.00167760196698,880132.920425,2.79062593481e-07
0.00167760196698,888595.736968,2.55061333712e-07
0.00167760196698,897058.55351,2.48466414257e-07
0.00167760196698,905521.370053,2.36897979067e-07
0.00167760196698,913984.186595,2.36746602883e-07
0.00167760196698,922447.003138,2.30814032706e-07
0.00167760196698,930909.81968,2.24357014227e-07
0.00167760196698,939372.636223,2.14844766851e-07
0.00167760196698,947835.452766,2.07983261576e-07
0.00167760196698,956298.269308,2.02860308655e-07
0.00167760196698,964761.085851,1.97722001681e-07
0.00167760196698,973223.902393,1.92911422369e-07
0.00167760196698,981686.718936,1.87350919478e-07
0.00167760196698,990149.535478,1.82130607668e-07
0.00167760196698,998612.352021,1.76872295735e-07
0.00167760196698,1007075.16856,1.72181744651e-07
0.00167760196698,1015537.98511,1.6773168246e-07
0.00167760196698,1024000.80165,1.63418389874e-07
0.00167760196698,1032463.61819,1.59053985861e-07
0.00167760196698,1040926.43473,1.54798018324e-07
0.00167760196698,1049389.25128,1.5073143852e-07
0.00167760196698,1057852.06782,1.46823292428e-07
0.00167760196698,1066314.88436,1.43066453852e-07
0.00167760196698,1074777.7009,1.39408612024e-07
0.00167760196698,1083240.51745,1.35856974504e-07
0.00167760196698,1091703.33399,1.32405087009e-07
0.00167760196698,1100166.15053,1.29062880494e-07
0.00167760196698,1108628.96707,1.25830594058e-07
0.00167760196698,1117091.78362,1.22700858521e-07
0.00167760196698,1125554.60016,1.19663085102e-07
0.00167760196698,1134017.4167,1.16713223718e-07
0.00167760196698,1142480.23324,1.13849566793e-07
0.00167760196698,1150943.04979,1.11070395037e-07
0.00167760196698,1159405.86633,1.08373437284e-07
0.00167760196698,1167868.68287,1.05754882945e-07
0.00167760196698,1176331.49941,1.03211357833e-07
0.00167760196698,1184794.31596,1.00739911106e-07
0.00167760196698,1193257.1325,9.83381644595e-08
0.00167760196698,1201719.94904,9.60039126101e-08
0.00167760196698,1210182.76558,9.37348405113e-08
0.00167760196698,1218645.58213,9.15285675224e-08
0.00167760196698,1227108.39867,8.93828235387e-08
0.00167760196698,1235571.21521,8.7295489201e-08
0.00167760196698,1244034.03175,8.52645584346e-08
0.00167760196698,1252496.8483,8.32881314924e-08
0.00167760196698,1260959.66484,8.13643614073e-08
0.00167760196698,1269422.48138,7.94914507245e-08
0.00167760196698,1277885.29792,7.76676769926e-08
0.00167760196698,1286348.11447,7.58913887226e-08
0.00167760196698,1294810.93101,7.41610068059e-08
0.00167760196698,1303273.74755,7.24750140305e-08
0.00167760196698,1311736.5641,7.08319478121e-08
0.00167760196698,1320199.38064,6.9230400737e-08
0.00167760196698,1328662.19718,6.7669017899e-08
0.00167760196698,1337125.01372,6.6146496184e-08
0.00167760196698,1345587.83027,6.46615820415e-08
0.00167760196698,1354050.64681,6.32130683105e-08
0.00167760196698,1362513.46335,6.17997922388e-08
0.00167760196698,1370976.27989,6.04206334355e-08
0.00167760196698,1379439.09644,5.90745121461e-08
0.00167760196698,1387901.91298,5.77603878559e-08
0.00167760196698,1396364.72952,5.64772573141e-08
0.00167760196698,1404827.54606,5.5224153148e-08
0.00167760196698,1413290.36261,5.400014207e-08
0.00167760196698,1421753.17915,5.28043237262e-08
0.00167760196698,1430215.99569,5.16358290738e-08
0.00167760196698,1438678.81223,5.04938192949e-08
0.00167760196698,1447141.62878,4.93774843692e-08
0.00167760196698,1455604.44532,4.82860420457e-08
0.00167760196698,1464067.26186,4.72187366196e-08
0.00167760196698,1472530.0784,4.6174837858e-08
0.00167760196698,1480992.89495,4.5153639952e-08
0.00167760196698,1489455.71149,4.41544605531e-08
0.00167760196698,1497918.52803,4.31766398927e-08
0.00167760196698,1506381.34457,4.22195397685e-08
0.00167760196698,1514844.16112,4.12825427477e-08
0.00167760196698,1523306.97766,4.03650513052e-08
0.00167760196698,1531769.7942,3.94664871452e-08
0.00167760196698,1540232.61074,3.85862903145e-08
0.00167760196698,1548695.42729,3.77239185562e-08
0.00167760196698,1557158.24383,3.68788465551e-08
0.00167760196698,1565621.06037,3.60505654329e-08
0.00167760196698,1574083.87691,3.52385819267e-08
0.00167760196698,1582546.69346,3.4442417913e-08
0.00167760196698,1591009.51,3.36616097342e-08
0.00167760196698,1599472.32654,3.28957077727e-08
0.00167760196698,1607935.14308,3.21442757738e-08
0.00167760196698,1616397.95963,3.14068904673e-08
0.00167760196698,1624860.77617,3.06831409286e-08
0.00167760196698,1633323.59271,2.9972628269e-08
0.00167760196698,1641786.40925,2.92749650732e-08
0.00167760196698,1650249.2258,2.85897750337e-08
0.00167760196698,1658712.04234,2.79166924662e-08
0.00167760196698,1667174.85888,2.72553619617e-08
0.00167760196698,1675637.67542,2.6605438021e-08
0.00167760196698,1684100.49197,2.59665846242e-08
0.00167760196698,1692563.30851,2.53384749314e-08
0.00167760196698,1701026.12505,2.47207908673e-08
0.00167760196698,1709488.94159,2.4113222928e-08
0.00167760196698,1717951.75814,2.35154697212e-08
0.00167760196698,1726414.57468,2.29272377581e-08
0.00167760196698,1734877.39122,2.23482411025e-08
0.00167760196698,1743340.20777,2.17782011134e-08
0.00167760196698,1751803.02431,2.12168462221e-08
0.00167760196698,1760265.84085,2.06639115841e-08
0.00167760196698,1768728.65739,2.01191388827e-08
0.00167760196698,1777191.47394,1.95822760505e-08
0.00167760196698,1785654.29048,1.90530770805e-08
0.00167760196698,1794117.10702,1.85313017971e-08
0.00167760196698,1802579.92356,1.80167155645e-08
0.00167760196698,1811042.74011,1.75090891979e-08
0.00167760196698,1819505.55665,1.70081986201e-08
0.00167760196698,1827968.37319,1.65138248077e-08
0.00167760196698,1836431.18973,1.60257534712e-08
0.00167760196698,1844894.00628,1.55437750213e-08
0.00167760196698,1853356.82282,1.5067684224e-08
0.00167760196698,1861819.63936,1.45972801511e-08
0.00167760196698,1870282.4559,1.41323659795e-08
0.00167760196698,1878745.27245,1.36727488176e-08
0.00167760196698,1887208.08899,1.32182396358e-08
0.00167760196698,1895670.90553,1.27686529248e-08
0.00167760196698,1904133.72207,1.23238067917e-08
0.00167760196698,1912596.53862,1.18835226853e-08
0.00167760196698,1921059.35516,1.14476253081e-08
0.00167760196698,1929522.1717,1.10159424287e-08
0.00167760196698,1937984.98824,1.05883048897e-08
0.00167760196698,1946447.80479,1.01645463777e-08
0.00167760196698,1954910.62133,9.74450341717e-09
0.00167760196698,1963373.43787,9.32801521575e-09
0.00167760196698,1971836.25441,8.91492356504e-09
0.00167760196698,1980299.07096,8.50507287758e-09
0.00167760196698,1988761.8875,8.09831003407e-09
0.00167760196698,1997224.70404,7.69448441775e-09
0.00167760196698,2005687.52058,7.29344784287e-09
0.00167760196698,2014150.33713,6.89505471808e-09
0.00167760196698,2022613.15367,6.49916200082e-09
0.00167760196698,2031075.97021,6.10562945272e-09
0.00167760196698,2039538.78675,5.71431990414e-09
0.00167760196698,2048001.6033,5.3250996733e-09
0.00167760196698,2056464.41984,4.93783934992e-09
0.00167760196698,2064927.23638,4.55241476275e-09
0.00167760196698,2073390.05292,4.16870879695e-09
0.00167760196698,2081852.86947,3.78661416057e-09
0.00167760196698,2090315.68601,3.4060383585e-09
0.00167760196698,2098778.50255,3.02691180214e-09
0.00167760196698,2107241.31909,2.64920364389e-09
0.00167760196698,2115704.13564,2.27295254409e-09
0.00167760196698,2124166.95218,1.8983343101e-09
0.00167760196698,2132629.76872,1.5258273498e-09
0.00167760196698,2141092.58526,1.15669282989e-09
0.00167760196698,2149555.40181,7.94758978276e-10
0.00167760196698,2158018.21835,4.56357715076e-10
0.00167760196698,2166481.03489,2.59233966756e-10
0.00246640295047,0,0.0472969833716
0.00246640295047,8462.81654255,0.0547301584037
0.00246640295047,16925.6330851,0.0147856184854
0.00246640295047,25388.4496276,0.0137397917115
0.00246640295047,33851.2661702,0.0136248151166
0.00246640295047,42314.0827127,0.076803528711
0.00246640295047,50776.8992553,0.241397170461
0.00246640295047,59239.7157978,0.157747056968
0.00246640295047,67702.5323404,0.0180300622304
0.00246640295047,76165.3488829,0.00978469597135
0.00246640295047,84628.1654255,0.0129883374927
0.00246640295047,93090.981968,0.0311460414172
0.00246640295047,101553.798511,0.113512119905
0.00246640295047,110016.615053,0.0956804371971
0.00246640295047,118479.431596,0.0158341190722
0.00246640295047,126942.248138,0.00668750183097
0.00246640295047,135405.064681,0.00187883745976
0.00246640295047,143867.881223,0.0175186120891
0.00246640295047,152330.697766,0.0662701437957
0.00246640295047,160793.514308,0.077596898408
0.00246640295047,169256.330851,0.0245283469997
0.00246640295047,177719.147394,0.00346115273632
0.00246640295047,186181.963936,0.00584846359813
0.00246640295047,194644.780479,0.00825628187929
0.00246640295047,203107.597021,0.0552883650249
0.00246640295047,211570.413564,0.101931721142
0.00246640295047,220033.230106,0.056772352246
0.00246640295047,228496.046649,0.00401147486631
0.00246640295047,236958.863191,0.00340990110797
0.00246640295047,245421.679734,0.00208309873585
0.00246640295047,253884.496276,0.0379563733176
0.00246640295047,262347.312819,0.0983653466093
0.00246640295047,270810.129362,0.0748701818061
0.00246640295047,279272.945904,0.0120551046317
0.00246640295047,287735.762447,0.00113227081592
0.00246640295047,296198.578989,0.0044310506696
0.00246640295047,304661.395532,0.0216153191687
0.00246640295047,313124.212074,0.0619389886592
0.00246640295047,321587.028617,0.0540935303797
0.00246640295047,330049.845159,0.0137072332672
0.00246640295047,338512.661702,0.00208190350264
0.00246640295047,346975.478245,0.0036659277649
0.00246640295047,355438.294787,0.00976688456955
0.00246640295047,363901.11133,0.0303899503301
0.00246640295047,372363.927872,0.0248950171795
0.00246640295047,380826.744415,0.00707097395169
0.00246640295047,389289.560957,0.000870164826221
0.00246640295047,397752.3775,0.000978109328625
0.00246640295047,406215.194042,0.00506337961789
0.00246640295047,414678.010585,0.0143731584335
0.00246640295047,423140.827127,0.0123716489559
0.00246640295047,431603.64367,0.00516911074383
0.00246640295047,440066.460213,0.00154075232085
0.00246640295047,448529.276755,0.000737865013767
0.00246640295047,456992.093298,0.00351238829055
0.00246640295047,465454.90984,0.00843567809228
0.00246640295047,473917.726383,0.0100188408222
0.00246640295047,482380.542925,0.00687293436209
0.00246640295047,490843.359468,0.00259916416979
0.00246640295047,499306.17601,4.28603512168e-05
0.00246640295047,507768.992553,0.0015264494594
0.00246640295047,516231.809096,0.0049106528096
0.00246640295047,524694.625638,0.00794837749634
0.00246640295047,533157.442181,0.00709390238281
0.00246640295047,541620.258723,0.00310963795406
0.00246640295047,550083.075266,0.00036611023545
0.00246640295047,558545.891808,0.000187205657566
0.00246640295047,567008.708351,0.00191293724155
0.00246640295047,575471.524893,0.00460589417586
0.00246640295047,583934.341436,0.00488817564799
0.00246640295047,592397.157978,0.00250877125228
0.00246640295047,600859.974521,0.000448104447651
0.00246640295047,609322.791064,0.000109900210616
0.00246640295047,617785.607606,0.000308955676468
0.00246640295047,626248.424149,0.00167942533155
0.00246640295047,634711.240691,0.00232687518262
0.00246640295047,643174.057234,0.00132530116954
0.00246640295047,651636.873776,0.000253316172575
0.00246640295047,660099.690319,0.000103945319274
0.00246640295047,668562.506861,0.000118635863532
0.00246640295047,677025.323404,0.000328106319431
0.00246640295047,685488.139946,0.000680266229419
